"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"491","144","A. Carter†|†A. Green†|†E. Jones†|†D. Majerle†|†A. Mason","MIA","2000-01","22","86.5","166","160","90.4","34.4","78.2",".440","5.5","13.9",".400",".475","16.1","21.6",".744","90.4","21.1","8.3","3.9","13.3","20.5","-0.6","+5.0","-.038","+2.8","+6.1","+.043","-0.021","-0.6","+1.7","-.090","+1.1","Anthony Carter","A.C. Green","Eddie Jones","Dan Majerle","Anthony Mason","/players/c/cartean01.html","/players/g/greenac01.html","/players/j/jonesed02.html","/players/m/majerda01.html","/players/m/masonan01.html"
"501","145","D. Anderson†|†A. Daniels†|†T. Duncan†|†A. Johnson†|†S. Walker","SAS","2000-01","24","85.7","164","158","90.2","34.7","74.5",".466","5.0","11.8",".429",".500","25.8","34.7",".742","100.3","19.0","7.8","7.3","7.8","19.0","0.0","-3.4","+.020","+1.1","-2.8","+.159","+.029","+9.5","+14.0","-.042","+10.6","Derek Anderson","Antonio Daniels","Tim Duncan","Avery Johnson","Samaki Walker","/players/a/anderde01.html","/players/d/daniean01.html","/players/d/duncati01.html","/players/j/johnsav01.html","/players/w/walkesa01.html"
"511","146","S. Francis†|†C. Mobley†|†H. Olajuwon†|†M. Taylor†|†W. Williams","HOU","2000-01","20","84.9","165","160","91.9","33.9","82.0",".414","4.5","13.0",".348",".441","27.2","43.0",".632","99.6","15.8","9.1","4.5","11.9","13.0","-2.8","+6.2","-.071","-2.3","-2.3","-.097","-0.088","+11.3","+22.6","-.146","+3.4","Steve Francis","Cuttino Mobley","Hakeem Olajuwon","Maurice Taylor","Walt Williams","/players/f/francst01.html","/players/m/moblecu01.html","/players/o/olajuha01.html","/players/t/tayloma01.html","/players/w/williwa02.html"
"521","147","T. Hill†|†A. Iverson†|†A. McKie†|†D. Mutombo†|†E. Snow","PHI","2000-01","13","84.7","148","144","82.7","43.6","82.2",".531","3.4","10.2",".333",".552","18.7","26.1",".717","109.4","26.6","6.8","3.4","8.5","15.9","+11.9","+9.6","+.094","-3.4","-6.8","-.067","+.067","+4.0","+9.6","-.179","+24.4","Tyrone Hill","Allen Iverson","Aaron McKie","Dikembe Mutombo","Eric Snow","/players/h/hillty01.html","/players/i/iversal01.html","/players/m/mckieaa01.html","/players/m/mutomdi01.html","/players/s/snower01.html"
"531","148","T. Delk†|†T. Gugliotta†|†J. Kidd†|†C. Robinson†|†R. Rogers","PHO","2000-01","24","83.1","162","161","93.3","33.5","84.9",".395","6.4","17.3",".367",".432","20.2","22.5",".897","93.5","24.8","6.4","5.2","12.7","19.1","+1.7","+3.5","+.004","+2.9","+4.6","+.094","+.021","+5.2","-1.2","+.263","+11.5","Tony Delk","Tom Gugliotta","Jason Kidd","Clifford Robinson","Rodney Rogers","/players/d/delkto01.html","/players/g/guglito01.html","/players/k/kiddja01.html","/players/r/robincl02.html","/players/r/rogerro01.html"
"541","149","T. Best†|†A. Croshere†|†A. Harrington†|†R. Miller†|†J. O'Neal","IND","2000-01","24","82.9","150","152","87.4","37.0","82.8",".448","5.2","17.9",".290",".479","16.8","21.4",".784","96.1","20.8","3.5","2.9","12.7","20.8","+8.1","+1.2","+.093","0.0","+2.3","-.043","+.092","+2.9","+2.3","+.057","+19.1","Travis Best","Austin Croshere","Al Harrington","Reggie Miller","Jermaine O'Neal","/players/b/besttr01.html","/players/c/croshau01.html","/players/h/harrial01.html","/players/m/millere01.html","/players/o/onealje01.html"
"551","150","J. Barry†|†B. Jackson†|†S. Pollard†|†H. T¸rkoglu†|†C. Webber","SAC","2000-01","23","82.2","152","153","89.1","32.1","80.0",".401","3.5","12.3",".286",".423","14.0","16.4",".857","81.8","19.9","8.8","8.2","15.8","19.3","0.0","-8.8","+.040","0.0","-0.6","+.013","+.042","+3.5","-0.6","+.236","+3.5","Jon Barry","Bobby Jackson","Scot Pollard","Hedo T√ºrkoƒülu","Chris Webber","/players/b/barryjo01.html","/players/j/jacksbo01.html","/players/p/pollasc01.html","/players/t/turkohe01.html","/players/w/webbech01.html"
"561","151","S. Kemp†|†S. Pippen†|†S. Smith†|†D. Stoudamire†|†R. Wallace","POR","2000-01","22","82.0","153","152","89.3","37.5","70.8",".529","8.8","17.6",".500",".591","25.8","31.0",".830","109.5","24.0","5.9","8.2","17.6","25.2","+5.9","-7.6","+.126","+5.9","+4.7","+.273","+.169","-1.2","-2.3","+.023","+16.4","Shawn Kemp","Scottie Pippen","Steve Smith","Damon Stoudamire","Rasheed Wallace","/players/k/kempsh01.html","/players/p/pippesc01.html","/players/s/smithst01.html","/players/s/stoudda01.html","/players/w/wallara01.html"
"571","152","R. LaFrentz†|†G. McCloud†|†A. McDyess†|†J. Posey†|†N. Van Exel","DEN","2000-01","21","81.1","157","153","91.8","34.9","76.4",".457","10.1","27.8",".362",".523","25.5","33.7",".754","105.4","24.9","6.5","5.9","14.2","27.8","+1.2","+0.6","+.012","+3.6","+10.1","-.005","+.035","-3.6","-1.2","-.076","+2.4","Raef LaFrentz","George McCloud","Antonio McDyess","James Posey","Nick Van Exel","/players/l/lafrera01.html","/players/m/mccloge01.html","/players/m/mcdyean01.html","/players/p/poseyja01.html","/players/v/vanexni01.html"
"581","153","C. Childs†|†A. Houston†|†L. Johnson†|†G. Rice†|†K. Thomas","NYK","2000-01","25","81.0","151","142","86.8","30.8","68.2",".452","6.5","19.0",".344",".500","17.2","20.7",".829","85.4","16.6","4.1","4.1","20.7","24.9","0.0","-3.6","+.022","+1.8","+4.7","+.010","+.037","+3.0","+1.8","+.079","+4.7","Chris Childs","Allan Houston","Larry Johnson","Glen Rice","Kurt Thomas","/players/c/childch01.html","/players/h/houstal01.html","/players/j/johnsla02.html","/players/r/ricegl01.html","/players/t/thomaku01.html"
"591","154","H. Davis†|†H. Eisley†|†M. Finley†|†C. Laettner†|†D. Nowitzki","DAL","2000-01","21","80.6","159","155","93.4","40.5","88.7",".456","6.5","14.9",".440",".493","16.7","18.5",".903","104.2","20.2","8.9","3.6","10.7","25.0","+1.8","+14.3","-.064","+2.4","+3.0","+.090","-0.055","-5.4","-10.1","+.132","+0.6","Hubert Davis","Howard Eisley","Michael Finley","Christian Laettner","Dirk Nowitzki","/players/d/davishu01.html","/players/e/eisleho01.html","/players/f/finlemi01.html","/players/l/laettch01.html","/players/n/nowitdi01.html"
"601","155","K. Malone†|†D. Marshall†|†G. Ostertag†|†J. Starks†|†J. Stockton","UTA","2000-01","25","80.0","168","164","99.6","40.8","82.2",".496","4.8","10.2",".471",".526","19.8","31.2",".635","106.2","30.0","9.0","7.8","17.4","18.0","+5.4","+0.6","+.063","+3.6","-3.6","+.384","+.084","+1.2","+7.2","-.140","+15.6","Karl Malone","Donyell Marshall","Greg Ostertag","John Starks","John Stockton","/players/m/malonka01.html","/players/m/marshdo01.html","/players/o/ostergr01.html","/players/s/starkjo01.html","/players/s/stockjo01.html"
"611","156","M. Cleaves†|†M. Curry†|†J. Smith†|†J. Stackhouse†|†B. Wallace","DET","2000-01","17","76.8","148","150","93.1","38.1","83.1",".459","4.4","8.1",".538",".485","18.8","26.3",".714","99.4","25.6","7.5","5.0","11.3","21.3","+1.3","+2.5","+.001","0.0","-3.8","+.170",".000","+0.6","+3.8","-.091","+3.1","Mateen Cleaves","Michael Curry","Joe Smith","Jerry Stackhouse","Ben Wallace","/players/c/cleavma01.html","/players/c/currymi01.html","/players/s/smithjo02.html","/players/s/stackje01.html","/players/w/wallabe01.html"
"621","157","J. Crotty†|†D. Manning†|†G. Ostertag†|†B. Russell†|†J. Vaughn","UTA","2000-01","18","75.6","122","120","76.9","31.8","80.1",".397","3.2","8.3",".385",".417","8.9","10.8",".824","75.6","15.2","5.7","10.2","9.5","24.8","+9.5","+17.2","+.043","+1.9","+1.9","+.185","+.053","-10.8","-16.5","+.103","+10.2","John Crotty","Danny Manning","Greg Ostertag","Bryon Russell","Jacque Vaughn","/players/c/crottjo01.html","/players/m/mannida01.html","/players/o/ostergr01.html","/players/r/russebr01.html","/players/v/vaughja01.html"
"631","158","T. Delk†|†J. Kidd†|†S. Marion†|†C. Robinson†|†J. Tsakalidis","PHO","2000-01","20","75.6","152","140","92.7","39.4","84.4",".466","3.2","8.3",".385",".485","22.9","33.0",".692","104.8","26.7","10.8","5.1","14.0","21.6","+8.3","+7.6","+.061","-3.8","-4.4","-.165","+.035","+5.7","+12.1","-.126","+18.4","Tony Delk","Jason Kidd","Shawn Marion","Clifford Robinson","Jake Tsakalidis","/players/d/delkto01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/r/robincl02.html","/players/t/tsakaja01.html"
"641","159","M. Camby†|†A. Houston†|†L. Johnson†|†G. Rice†|†C. Ward","NYK","2000-01","9","75.2","131","134","84.6","41.5","76.6",".542","5.7","10.9",".529",".579","15.3","20.4",".750","104.1","17.9","5.7","5.7","10.2","18.5","+9.6","+6.4","+.087","-0.6","-2.6","+.053","+.079","-1.9","-3.2","+.020","+16.6","Marcus Camby","Allan Houston","Larry Johnson","Glen Rice","Charlie Ward","/players/c/cambyma01.html","/players/h/houstal01.html","/players/j/johnsla02.html","/players/r/ricegl01.html","/players/w/wardch01.html"
"651","160","M. World Peace†|†E. Brand†|†K. El-Amin†|†R. Mercer†|†D. Tarlac","CHI","2000-01","12","75.0","134","135","86.1","36.5","83.2",".438","1.9","7.0",".273",".450","18.6","21.1",".879","93.5","22.4","9.6","5.1","10.9","28.8","+9.6","+12.2","+.060","-4.5","-6.4","-.203","+.027","-5.8","-12.8","+.162","+9.0","Metta World Peace","Elton Brand","Khalid El-Amin","Ron Mercer","Dragan Tarlaƒá","/players/a/artesro01.html","/players/b/brandel01.html","/players/e/elamikh01.html","/players/m/mercero01.html","/players/t/tarladr01.html"
"681","161","C. Maggette†|†J. McInnis†|†D. Miles†|†M. Olowokandi†|†E. Piatkowski","LAC","2000-01","17","75.0","144","142","91.6","35.9","76.2",".471","7.0","17.3",".407",".517","18.6","27.5",".674","97.3","21.1","5.8","7.0","12.8","17.9","+0.6","-10.9","+.066","+2.6","+6.4","-.004","+.087","+2.6","+5.1","-.040","+6.4","Corey Maggette","Jeff McInnis","Darius Miles","Michael Olowokandi","Eric Piatkowski","/players/m/maggeco01.html","/players/m/mcinnje01.html","/players/m/milesda01.html","/players/o/olowomi01.html","/players/p/piatker01.html"
"691","162","D. Anderson†|†A. Daniels†|†T. Duncan†|†A. Johnson†|†D. Robinson","SAS","2000-01","20","74.9","134","132","85.3","34.6","71.2",".486","4.5","11.5",".389",".518","25.6","35.9",".714","99.4","23.1","7.1","5.1","9.6","16.7","+3.2","-1.9","+.057","-0.6","-4.5","+.069","+.053","+7.1","+12.2","-.069","+12.8","Derek Anderson","Antonio Daniels","Tim Duncan","Avery Johnson","David Robinson","/players/a/anderde01.html","/players/d/daniean01.html","/players/d/duncati01.html","/players/j/johnsav01.html","/players/r/robinda01.html"
"701","163","B. Bowen†|†A. Carter†|†B. Grant†|†E. Jones†|†A. Mason","MIA","2000-01","27","74.8","128","132","83.5","28.2","64.2",".440","4.5","16.1",".280",".475","23.1","30.8",".750","84.1","20.5","12.2","7.1","13.5","16.1","+2.6","-11.6","+.101","+1.3","+4.5","+.002","+.115","+16.1","+20.5","+.063","+22.5","Bruce Bowen","Anthony Carter","Brian Grant","Eddie Jones","Anthony Mason","/players/b/bowenbr01.html","/players/c/cartean01.html","/players/g/grantbr01.html","/players/j/jonesed02.html","/players/m/masonan01.html"
"711","164","M. Blaylock†|†V. Cummings†|†L. Hughes†|†M. Jackson†|†A. Jamison","GSW","2000-01","10","74.4","147","145","94.2","41.9","84.5",".496","2.6","11.0",".235",".511","20.0","30.3",".660","106.5","23.2","11.0","2.6","14.8","22.6","+10.3","+5.8","+.095","-1.3","-3.9","-.026","+.085","-5.2","-3.2","-.090","+14.2","Mookie Blaylock","Vonteego Cummings","Larry Hughes","Marc Jackson","Antawn Jamison","/players/b/blaylmo01.html","/players/c/cummivo01.html","/players/h/hughela01.html","/players/j/jacksma02.html","/players/j/jamisan01.html"
"721","165","C. Henderson†|†J. Jackson†|†C. Mihm†|†A. Miller†|†C. Weatherspoon","CLE","2000-01","9","73.9","139","140","90.6","39.6","83.8",".473","0.0","0.6",".000",".473","17.5","20.1",".871","96.8","18.8","5.8","3.2","13.6","17.5","+1.9","+1.9","+.013","-8.4","-14.3","-.565","-0.039","+5.8","+1.9","+.228","+1.3","Cedric Henderson","Jim Jackson","Chris Mihm","Andre Miller","Clarence Weatherspoon","/players/h/hendece02.html","/players/j/jacksji01.html","/players/m/mihmch01.html","/players/m/millean02.html","/players/w/weathcl01.html"
"731","166","M. Bullard†|†S. Francis†|†C. Mobley†|†M. Norris†|†K. Thomas","HOU","2000-01","15","73.8","133","138","88.1","35.1","77.4",".454","11.7","31.2",".375",".529","25.4","27.3",".929","107.3","22.8","7.2","5.9","9.1","17.6","-3.3","-7.2",".000","+7.8","+22.8","-.087","+.052","+10.4","+7.8","+.162","+11.7","Matt Bullard","Steve Francis","Cuttino Mobley","Moochie Norris","Kenny Thomas","/players/b/bullama01.html","/players/f/francst01.html","/players/m/moblecu01.html","/players/n/norrimo01.html","/players/t/thomake01.html"
"741","167","T. Brandon†|†L. Ellis†|†K. Garnett†|†F. LÛpez†|†W. Szczerbiak","MIN","2000-01","14","73.3","139","143","92.4","38.7","81.3",".476","3.9","7.9",".500",".500","11.1","15.7",".708","92.4","28.8","7.2","6.6","16.4","19.7","+6.6","-1.3","+.087","-2.0","-8.5","+.140","+.075","-5.2","-9.8","+.067","+5.9","Terrell Brandon","LaPhonso Ellis","Kevin Garnett","Felipe L√≥pez","Wally Szczerbiak","/players/b/brandte01.html","/players/e/ellisla01.html","/players/g/garneke01.html","/players/l/lopezfe01.html","/players/s/szczewa02.html"
"751","168","M. World Peace†|†E. Brand†|†B. Drew†|†R. Mercer†|†M. Ruffin","CHI","2000-01","10","72.9","131","135","87.5","37.5","69.8",".538","2.6","5.9",".444",".557","11.8","13.2",".900","89.5","21.7","9.2","3.3","17.1","28.3","+3.9","-5.3","+.090","-2.0","-7.9","+.111","+.079","-5.9","-12.5","+.208","0.0","Metta World Peace","Elton Brand","Bryce Drew","Ron Mercer","Michael Ruffin","/players/a/artesro01.html","/players/b/brandel01.html","/players/d/drewbr01.html","/players/m/mercero01.html","/players/r/ruffimi01.html"
"761","169","C. Atkins†|†D. Barros†|†J. Smith†|†J. Stackhouse†|†B. Wallace","DET","2000-01","18","72.7","143","141","93.8","25.8","76.6",".336","7.3","16.5",".440",".384","38.3","48.2",".795","97.1","15.2","7.3","7.9","9.2","20.5","-8.6","-5.9","-.080","+1.3","-3.3","+.140","-0.068","+19.2","+22.5","+.051","+3.3","Chucky Atkins","Dana Barros","Joe Smith","Jerry Stackhouse","Ben Wallace","/players/a/atkinch01.html","/players/b/barroda01.html","/players/s/smithjo02.html","/players/s/stackje01.html","/players/w/wallabe01.html"
"771","170","C. Atkins†|†M. Curry†|†J. Stackhouse†|†B. Wallace†|†J. Williams","DET","2000-01","18","72.6","138","132","89.2","39.0","80.0",".488","4.6","12.6",".368",".517","15.2","21.8",".697","97.8","19.2","4.6","3.3","15.9","22.5","0.0","-2.6","+.016","-2.0","-4.0","-.032","+.005","+2.6","+6.6","-.129","+0.7","Chucky Atkins","Michael Curry","Jerry Stackhouse","Ben Wallace","Jerome Williams","/players/a/atkinch01.html","/players/c/currymi01.html","/players/s/stackje01.html","/players/w/wallabe01.html","/players/w/willije01.html"
"781","171","T. Best†|†A. Croshere†|†A. Harrington†|†J. O'Neal†|†J. Rose","IND","2000-01","24","72.3","129","128","85.3","36.5","71.0",".514","2.0","4.6",".429",".528","27.9","36.5",".764","102.9","18.6","4.6","7.3","10.0","26.6","+5.3","-7.3","+.116","-0.7","-8.0","+.218","+.113","+4.6","+2.0","+.091","+14.6","Travis Best","Austin Croshere","Al Harrington","Jermaine O'Neal","Jalen Rose","/players/b/besttr01.html","/players/c/croshau01.html","/players/h/harrial01.html","/players/o/onealje01.html","/players/r/roseja01.html"
"791","172","C. Blount†|†T. Delk†|†J. Kidd†|†S. Marion†|†C. Robinson","PHO","2000-01","15","72.2","141","141","93.8","31.9","75.2",".425","4.0","10.0",".400",".451","16.6","22.0",".758","84.5","25.9","7.3","3.3","19.3","23.3","+2.0","-2.7","+.040","-0.7","-2.7","+.032","+.037","-3.3","-4.0","-.012","0.0","Corie Blount","Tony Delk","Jason Kidd","Shawn Marion","Clifford Robinson","/players/b/blounco01.html","/players/d/delkto01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/r/robincl02.html"
"801","173","K. Malone†|†D. Manning†|†B. Russell†|†J. Starks†|†J. Stockton","UTA","2000-01","21","72.0","139","134","91.0","35.3","69.3",".510","4.7","18.0",".259",".543","46.7","60.7",".769","122.0","24.0","3.3","3.3","9.3","32.7","+10.0","+4.0","+.122","-0.7","+1.3","-.061","+.115","+4.0","+7.3","-.031","+23.3","Karl Malone","Danny Manning","Bryon Russell","John Starks","John Stockton","/players/m/malonka01.html","/players/m/mannida01.html","/players/r/russebr01.html","/players/s/starkjo01.html","/players/s/stockjo01.html"
"811","174","T. Brandon†|†K. Garnett†|†F. LÛpez†|†R. Slater†|†W. Szczerbiak","MIN","2000-01","12","71.2","141","141","95.1","35.1","78.2",".448","2.7","6.1",".444",".466","23.6","29.7",".795","96.4","27.0","11.5","4.0","18.2","24.3","-1.3","-2.7","-.002","-1.3","-11.5","+.214","-0.009","+4.0","+7.4","-.083","0.0","Terrell Brandon","Kevin Garnett","Felipe L√≥pez","Reggie Slater","Wally Szczerbiak","/players/b/brandte01.html","/players/g/garneke01.html","/players/l/lopezfe01.html","/players/s/slatere01.html","/players/s/szczewa02.html"
"821","175","V. Baker†|†R. Lewis†|†R. Patterson†|†G. Payton†|†S. Williams","SEA","2000-01","20","70.9","149","145","99.6","38.6","82.0",".471","3.4","9.5",".357",".492","16.9","27.1",".625","97.5","21.7","10.2","4.1","21.7","28.4","+6.1","-7.5","+.107","-1.4","-6.1","+.053","+.102","-8.1","-8.8","-.073","+2.7","Vin Baker","Rashard Lewis","Ruben Patterson","Gary Payton","Shammond Williams","/players/b/bakervi01.html","/players/l/lewisra02.html","/players/p/patteru01.html","/players/p/paytoga01.html","/players/w/willish01.html"
"831","176","D. Manning†|†G. Ostertag†|†B. Russell†|†J. Starks†|†J. Vaughn","UTA","2000-01","33","70.5","142","134","94.0","35.4","81.0",".437","5.4","17.0",".320",".471","19.1","23.8",".800","95.3","22.5","6.8","4.8","22.5","23.2","-0.7","+3.4","-.028","+0.7","+3.4","-.030","-0.025","+1.4","-2.7","+.133","+0.7","Danny Manning","Greg Ostertag","Bryon Russell","John Starks","Jacque Vaughn","/players/m/mannida01.html","/players/o/ostergr01.html","/players/r/russebr01.html","/players/s/starkjo01.html","/players/v/vaughja01.html"
"841","177","D. Glover†|†B. Knight†|†N. Mohammed†|†J. Terry†|†L. Wright","ATL","2000-01","5","70.3","150","152","103.2","44.4","95.0",".468","4.8","12.3",".389",".493","18.4","22.5",".818","112.1","29.4","12.3","3.4","14.3","23.9","+4.1","+5.5","+.017","+1.4","+0.7","+.095","+.023","-4.8","-5.5","-.011","+4.8","Dion Glover","Brevin Knight","Nazr Mohammed","Jason Terry","Lorenzen Wright","/players/g/glovedi01.html","/players/k/knighbr01.html","/players/m/mohamna01.html","/players/t/terryja01.html","/players/w/wrighlo02.html"
"851","178","M. Camby†|†A. Houston†|†G. Rice†|†K. Thomas†|†C. Ward","NYK","2000-01","22","69.9","126","126","86.5","40.5","81.7",".496","7.6","13.0",".579",".542","15.8","16.5",".958","104.4","21.3","7.6","5.5","10.3","18.5","+13.7","+8.2","+.131","+2.1","-3.4","+.246","+.140","+0.7","-4.8","+.249","+30.2","Marcus Camby","Allan Houston","Glen Rice","Kurt Thomas","Charlie Ward","/players/c/cambyma01.html","/players/h/houstal01.html","/players/r/ricegl01.html","/players/t/thomaku01.html","/players/w/wardch01.html"
"861","179","K. Bryant†|†R. Fox†|†H. Grant†|†S. O'Neal†|†I. Rider","LAL","2000-01","12","69.3","140","138","96.3","44.3","85.9",".516","3.5","12.5",".278",".536","24.2","31.9",".761","116.4","27.7","9.0","6.2","11.8","23.5","+9.0","+0.7","+.101","-4.2","-2.1","-.246","+.077","+2.8","+4.2","-.014","+16.6","Kobe Bryant","Rick Fox","Horace Grant","Shaquille O'Neal","Isaiah Rider","/players/b/bryanko01.html","/players/f/foxri01.html","/players/g/grantho01.html","/players/o/onealsh01.html","/players/r/rideris01.html"
"871","180","T. Battie†|†M. Palacio†|†P. Pierce†|†B. Stith†|†A. Walker","BOS","2000-01","13","69.3","132","131","91.1","30.5","76.9",".396","4.2","13.9",".300",".423","27.0","36.7",".736","92.2","19.4","6.2","4.9","9.0","24.3","-3.5","-4.2","-.022","+0.7","+0.7","+.037","-0.017","+8.3","+11.8","-.014","+2.1","Tony Battie","Milt Palacio","Paul Pierce","Bryant Stith","Antoine Walker","/players/b/battito01.html","/players/p/palacmi01.html","/players/p/piercpa01.html","/players/s/stithbr01.html","/players/w/walkean02.html"
"901","181","S. Abdur-Rahim†|†M. Bibby†|†M. Dickerson†|†D. Jones†|†B. Reeves","VAN","2000-01","16","68.8","136","132","93.5","34.2","88.6",".386","7.0","17.4",".400",".425","25.8","30.0",".860","101.2","18.8","4.9","1.4","13.3","27.2","-4.2","+7.0","-.084","+4.2","+4.9","+.178","-0.062","+4.9","-3.5","+.235","+0.7","Shareef Abdur-Rahim","Mike Bibby","Michael Dickerson","Damon Jones","Bryant Reeves","/players/a/abdursh01.html","/players/b/bibbymi01.html","/players/d/dickemi01.html","/players/j/jonesda01.html","/players/r/reevebr01.html"
"911","182","O. Harrington†|†A. Houston†|†M. Jackson†|†L. Sprewell†|†K. Thomas","NYK","2000-01","7","67.9","127","133","91.9","34.7","81.3",".426","1.4","9.2",".154",".435","12.0","15.6",".773","82.8","19.1","7.1","3.5","15.6","22.6","+4.2","-1.4","+.059","0.0","-3.5","+.043","+.059","-5.0","-8.5","+.067","+3.5","Othella Harrington","Allan Houston","Mark Jackson","Latrell Sprewell","Kurt Thomas","/players/h/harriot01.html","/players/h/houstal01.html","/players/j/jacksma01.html","/players/s/sprewla01.html","/players/t/thomaku01.html"
"921","183","C. Maggette†|†J. McInnis†|†D. Miles†|†L. Odom†|†M. Olowokandi","LAC","2000-01","20","67.1","127","128","91.2","38.6","71.5",".540","2.9","10.0",".286",".560","29.3","38.6",".759","109.5","19.3","6.4","10.0","17.9","20.7","+10.7","-5.7","+.179","-0.7","+0.7","-.099","+.176","+12.2","+18.6","-.098","+32.9","Corey Maggette","Jeff McInnis","Darius Miles","Lamar Odom","Michael Olowokandi","/players/m/maggeco01.html","/players/m/mcinnje01.html","/players/m/milesda01.html","/players/o/odomla01.html","/players/o/olowomi01.html"
"931","184","T. Delk†|†T. Gugliotta†|†J. Kidd†|†S. Marion†|†C. Robinson","PHO","2000-01","20","66.4","129","136","95.8","39.8","76.7",".519","5.1","10.1",".500",".552","28.2","32.5",".867","112.8","24.6","18.1","7.2","13.7","23.9","+10.1","+1.4","+.125","+0.7","-5.1","+.214","+.129","+2.9","-1.4","+.122","+23.9","Tony Delk","Tom Gugliotta","Jason Kidd","Shawn Marion","Clifford Robinson","/players/d/delkto01.html","/players/g/guglito01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/r/robincl02.html"
"941","185","P. Brown†|†B. Davis†|†J. Magloire†|†J. Mashburn†|†E. Robinson","CHH","2000-01","20","66.0","129","134","95.6","34.2","85.8",".398","4.4","11.6",".375",".424","16.0","25.4",".629","88.7","23.3","9.5","7.3","13.1","18.9","+5.8","+0.7","+.065","-0.7","-2.9","+.025","+.060","-1.5","+0.7","-.077","+9.5","P.J. Brown","Baron Davis","Jamaal Magloire","Jamal Mashburn","Eddie Robinson","/players/b/brownpj01.html","/players/d/davisba01.html","/players/m/magloja01.html","/players/m/mashbja01.html","/players/r/robined01.html"
"951","186","J. Barry†|†D. Christie†|†B. Jackson†|†S. Pollard†|†C. Webber","SAC","2000-01","17","64.8","121","122","90.1","34.1","89.0",".383","3.7","14.1",".263",".404","22.2","28.9",".769","94.1","21.5","10.4","9.6","11.9","18.5","+8.9","+13.3","+.050","-0.7","+3.0","-.137","+.041","+2.2","+6.7","-.131","+19.3","Jon Barry","Doug Christie","Bobby Jackson","Scot Pollard","Chris Webber","/players/b/barryjo01.html","/players/c/chrisdo01.html","/players/j/jacksbo01.html","/players/p/pollasc01.html","/players/w/webbech01.html"
"961","187","H. Eisley†|†M. Finley†|†J. Howard†|†S. Nash†|†D. Nowitzki","DAL","2000-01","17","64.6","143","135","103.3","33.4","75.0",".446","7.4","18.6",".400",".495","44.6","52.7",".845","118.9","19.3","11.1","3.0","17.1","18.6","-12.6","-15.6","-.063","+1.5","+3.0","+.019","-0.046","+26.0","+29.7","+.039","+2.2","Howard Eisley","Michael Finley","Juwan Howard","Steve Nash","Dirk Nowitzki","/players/e/eisleho01.html","/players/f/finlemi01.html","/players/h/howarju01.html","/players/n/nashst01.html","/players/n/nowitdi01.html"
"971","188","K. Malone†|†D. Manning†|†D. Marshall†|†J. Starks†|†J. Stockton","UTA","2000-01","18","64.4","132","126","96.1","47.7","84.9",".561","6.0","16.4",".364",".596","25.3","35.0",".723","126.6","31.3","8.2","3.7","14.2","25.3","+14.9","+20.1","+.056","+0.7","+1.5","+.014","+.051","+3.7","+1.5","+.079","+34.3","Karl Malone","Danny Manning","Donyell Marshall","John Starks","John Stockton","/players/m/malonka01.html","/players/m/mannida01.html","/players/m/marshdo01.html","/players/s/starkjo01.html","/players/s/stockjo01.html"
"981","189","D. Armstrong†|†T. McGrady†|†M. Miller†|†B. Outlaw†|†D. Reid","ORL","2000-01","17","64.2","114","120","87.5","39.6","77.0",".515","9.7","20.2",".481",".578","27.7","34.4",".804","116.7","23.9","6.0","7.5","9.0","23.2","+9.0","-3.7","+.135","+6.7","+7.5","+.246","+.180","+12.0","+9.0","+.187","+36.6","Darrell Armstrong","Tracy McGrady","Mike Miller","Bo Outlaw","Don Reid","/players/a/armstda01.html","/players/m/mcgratr01.html","/players/m/millemi01.html","/players/o/outlabo01.html","/players/r/reiddo01.html"
"991","190","J. Bender†|†J. Foster†|†R. Miller†|†J. O'Neal†|†J. Rose","IND","2000-01","8","63.8","120","118","89.6","33.1","77.6",".427","3.8","15.8",".238",".451","16.6","27.1",".611","86.6","19.6","6.0","12.8","16.6","23.3","+1.5","-5.3","+.045","0.0","+2.3","-.040","+.047","+2.3","+7.5","-.120","+5.3","Jonathan Bender","Jeff Foster","Reggie Miller","Jermaine O'Neal","Jalen Rose","/players/b/bendejo01.html","/players/f/fosteje01.html","/players/m/millere01.html","/players/o/onealje01.html","/players/r/roseja01.html"
"1001","191","C. Blount†|†M. Elie†|†J. Kidd†|†S. Marion†|†C. Robinson","PHO","2000-01","9","63.7","118","118","88.9","30.9","76.1",".406","6.0","12.8",".471",".446","21.8","26.4",".829","89.6","19.6","13.6","3.8","12.1","25.6","-0.8","+1.5","-.018","+3.8","+4.5","+.198","+.006","+6.0","+7.5","-.011","+8.3","Corie Blount","Mario Elie","Jason Kidd","Shawn Marion","Clifford Robinson","/players/b/blounco01.html","/players/e/eliema01.html","/players/k/kiddja01.html","/players/m/mariosh01.html","/players/r/robincl02.html"
