"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"372","234","D. DeRozan†|†L. Fields†|†A. Johnson†|†K. Lowry†|†J. Valanciunas","TOR","2013-14","8","44.8","89","90","95.8","43.9","87.8",".500","4.3","17.1",".250",".524","17.1","18.2",".941","109.2","26.8","12.8","2.1","12.8","18.2","+10.7","+4.3","+.103","+1.1","0.0","+.063","+.108","+2.1","-4.3","+.275","+24.6","DeMar DeRozan","Landry Fields","Amir Johnson","Kyle Lowry","Jonas Valanƒçi≈´nas","/players/d/derozde01.html","/players/f/fieldla01.html","/players/j/johnsam01.html","/players/l/lowryky01.html","/players/v/valanjo01.html"
"382","235","P. George†|†D. Granger†|†R. Hibbert†|†L. Scola†|†C. Watson","IND","2013-14","19","44.0","90","93","99.8","37.1","80.7",".459","4.4","14.2",".308",".486","24.0","27.3",".880","102.5","22.9","6.5","2.2","13.1","19.6","+6.5","-15.3","+.141","-4.4","-10.9","-.040","+.123","+6.5","+5.5","+.080","+15.3","Paul George","Danny Granger","Roy Hibbert","Luis Scola","C.J. Watson","/players/g/georgpa01.html","/players/g/grangda01.html","/players/h/hibbero01.html","/players/s/scolalu01.html","/players/w/watsocj01.html"
"392","236","J. Adrien†|†G. Antetokounmpo†|†B. Knight†|†Z. Pachulia†|†R. Sessions","MIL","2013-14","9","43.9","80","81","88.0","53.5","90.7",".590","4.4","12.0",".364",".614","9.8","14.2",".692","121.3","31.7","7.6","6.6","13.1","16.4","+24.0","+9.8","+.225","-3.3","-10.9","+.030","+.202","-13.1","-15.3","-.085","+31.7","Jeff Adrien","Giannis Antetokounmpo","Brandon Knight","Zaza Pachulia","Ramon Sessions","/players/a/adrieje01.html","/players/a/antetgi01.html","/players/k/knighbr03.html","/players/p/pachuza01.html","/players/s/sessira01.html"
"402","237","B. Bass†|†A. Bradley†|†J. Green†|†K. Olynyk†|†P. Pressey","BOS","2013-14","6","43.8","93","95","103.1","45.0","88.9",".506","9.9","27.4",".360",".562","23.0","29.6",".778","122.9","32.9","5.5","2.2","15.4","20.8","+3.3","-6.6","+.069","+4.4","+5.5","+.110","+.096","+8.8","+8.8","+.094","+19.7","Brandon Bass","Avery Bradley","Jeff Green","Kelly Olynyk","Phil Pressey","/players/b/bassbr01.html","/players/b/bradlav01.html","/players/g/greenje02.html","/players/o/olynyke01.html","/players/p/pressph01.html"
"412","238","J. Harden†|†D. Howard†|†J. Lin†|†D. Motiejunas†|†C. Parsons","HOU","2013-14","16","42.8","87","86","97.0","40.4","78.5",".514","7.8","20.2",".389",".564","20.2","28.0",".720","108.7","23.5","7.8","6.7","20.2","23.5","+5.6","-6.7","+.106","-3.4","-9.0","+.004","+.091","-1.1","+2.2","-.106","+6.7","James Harden","Dwight Howard","Jeremy Lin","Donatas Motiej≈´nas","Chandler Parsons","/players/h/hardeja01.html","/players/h/howardw01.html","/players/l/linje01.html","/players/m/motiedo01.html","/players/p/parsoch01.html"
"422","239","D. DeRozan†|†T. Hansbrough†|†A. Johnson†|†K. Lowry†|†T. Ross","TOR","2013-14","14","42.7","74","81","87.1","33.7","73.0",".462","5.6","16.8",".333",".500","31.5","35.9",".875","104.5","13.5","5.6","2.2","7.9","24.7","-2.2","+1.1","-.038","-7.9","-10.1","-.167","-0.094","+13.5","+7.9","+.235","+1.1","DeMar DeRozan","Tyler Hansbrough","Amir Johnson","Kyle Lowry","Terrence Ross","/players/d/derozde01.html","/players/h/hansbty01.html","/players/j/johnsam01.html","/players/l/lowryky01.html","/players/r/rosste01.html"
"432","240","H. Barnes†|†S. Curry†|†D. Green†|†J. O'Neal†|†K. Thompson","GSW","2013-14","14","42.7","90","89","100.7","31.5","78.8",".400","13.5","27.0",".500",".486","30.4","36.0",".844","106.9","18.0","10.1","5.6","11.3","16.9","-9.0","-11.3","-.050","+9.0","+13.5","+.167","+.011","+14.6","+16.9","+.020","+5.6","Harrison Barnes","Stephen Curry","Draymond Green","Jermaine O'Neal","Klay Thompson","/players/b/barneha02.html","/players/c/curryst01.html","/players/g/greendr01.html","/players/o/onealje01.html","/players/t/thompkl01.html"
"462","241","O. Johnson†|†I. Mahinmi†|†L. Scola†|†L. Stephenson†|†C. Watson","IND","2013-14","14","42.6","82","74","87.8","32.7","81.1",".403","2.3","14.6",".154",".417","14.6","21.4",".684","82.2","15.8","9.0","5.6","15.8","29.3","+2.3","+1.1","+.022","-2.3","+2.3","-.210","+.008","+3.4","+6.8","-.085","+5.6","Orlando Johnson","Ian Mahinmi","Luis Scola","Lance Stephenson","C.J. Watson","/players/j/johnsor01.html","/players/m/mahinia01.html","/players/s/scolalu01.html","/players/s/stephla01.html","/players/w/watsocj01.html"
"472","242","C. Hayes†|†P. Patterson†|†T. Ross†|†J. Salmons†|†G. V·squez","TOR","2013-14","11","42.6","76","75","85.1","33.8","81.2",".417","11.3","29.3",".385",".486","11.3","15.8",".714","90.2","22.6","14.7","5.6","13.5","20.3","+2.3","+9.0","-.021","+2.3","+9.0","-.060","-0.014","+3.4","+2.3","+.131","+10.1","Chuck Hayes","Patrick Patterson","Terrence Ross","John Salmons","Greivis V√°squez","/players/h/hayesch01.html","/players/p/pattepa01.html","/players/r/rosste01.html","/players/s/salmojo01.html","/players/v/vasqugr01.html"
"482","243","A. Gee†|†S. Hawes†|†K. Irving†|†T. Thompson†|†D. Waiters","CLE","2013-14","5","42.4","84","85","95.6","39.6","82.6",".479","3.4","18.1",".188",".500","19.2","21.5",".895","101.8","20.4","11.3","4.5","12.4","22.6","0.0","-2.3","+.013","-5.7","-6.8","-.176","-0.020","+7.9","+6.8","+.126","+2.3","Alonzo Gee","Spencer Hawes","Kyrie Irving","Tristan Thompson","Dion Waiters","/players/g/geeal01.html","/players/h/hawessp01.html","/players/i/irvinky01.html","/players/t/thomptr01.html","/players/w/waitedi01.html"
"492","244","L. Aldridge†|†N. Batum†|†J. Freeland†|†C. McCollum†|†M. Williams","POR","2013-14","13","42.2","79","77","88.8","43.3","87.7",".494","6.8","19.4",".353",".532","20.5","23.9",".857","113.9","25.1","2.3","1.1","15.9","18.2","+2.3","+3.4","+.007","0.0","+2.3","-.047","+.005","+5.7","+2.3","+.173","+10.2","LaMarcus Aldridge","Nicolas Batum","Joel Freeland","CJ McCollum","Mo Williams","/players/a/aldrila01.html","/players/b/batumni01.html","/players/f/freeljo01.html","/players/m/mccolcj01.html","/players/w/willima01.html"
"502","245","E. Brand†|†D. Carroll†|†K. Korver†|†S. Mack†|†J. Teague","ATL","2013-14","4","41.6","80","80","92.4","38.1","85.5",".446","11.5","24.3",".476",".514","12.7","19.6",".647","100.5","21.9","6.9","4.6","9.2","18.5","+4.6","-1.2","+.059","+4.6","0.0","+.190","+.087","+3.5","+8.1","-.153","+17.3","Elton Brand","DeMarre Carroll","Kyle Korver","Shelvin Mack","Jeff Teague","/players/b/brandel01.html","/players/c/carrode01.html","/players/k/korveky01.html","/players/m/macksh01.html","/players/t/teaguje01.html"
"513","246","D. DeRozan†|†C. Hayes†|†P. Patterson†|†J. Salmons†|†G. V·squez","TOR","2013-14","9","41.4","73","75","85.8","40.6","78.8",".515","12.7","23.2",".550",".596","16.2","18.5",".875","110.1","29.0","8.1","2.3","10.4","19.7","+8.1","+4.6","+.077","+7.0","+5.8","+.217","+.119","+2.3","+3.5","-.048","+25.5","DeMar DeRozan","Chuck Hayes","Patrick Patterson","John Salmons","Greivis V√°squez","/players/d/derozde01.html","/players/h/hayesch01.html","/players/p/pattepa01.html","/players/s/salmojo01.html","/players/v/vasqugr01.html"
"522","247","E. Bledsoe†|†G. Green†|†M. Morris†|†M. Morris†|†M. Plumlee","PHO","2013-14","14","41.3","83","84","97.2","33.7","83.8",".403","9.3","32.6",".286",".458","9.3","19.8",".471","86.1","16.3","15.1","4.7","15.1","22.1","+8.1","+4.7","+.079","+1.2","+9.3","-.064","+.083","-11.6","-9.3","-.249","+5.8","Eric Bledsoe","Gerald Green","Markieff Morris","Marcus Morris","Miles Plumlee","/players/b/bledser01.html","/players/g/greenge01.html","/players/m/morrima02.html","/players/m/morrima03.html","/players/p/plumlmi01.html"
"532","248","T. Ariza†|†B. Beal†|†T. Booker†|†N. Hil·rio†|†J. Wall","WAS","2013-14","12","41.2","81","79","93.3","40.8","79.3",".515","11.7","26.8",".435",".588","11.7","14.0",".833","105.0","30.3","11.7","1.2","16.3","22.2","+2.3","+3.5","+.007","+8.2","+15.2","+.135","+.057","-9.3","-10.5","-.024","+3.5","Trevor Ariza","Bradley Beal","Trevor Booker","Nen√™ Hil√°rio","John Wall","/players/a/arizatr01.html","/players/b/bealbr01.html","/players/b/booketr01.html","/players/h/hilarne01.html","/players/w/walljo01.html"
"542","249","A. Blatche†|†J. Johnson†|†P. Pierce†|†M. Thornton†|†D. Williams","BRK","2013-14","10","40.9","77","78","91.1","32.9","71.7",".459","12.9","34.1",".379",".549","14.1","20.0",".706","92.8","18.8","10.6","2.4","16.5","16.5","+3.5","0.0","+.049","+8.2","+8.2","+.197","+.107","+2.4","+3.5","-.008","+17.6","Andray Blatche","Joe Johnson","Paul Pierce","Marcus Thornton","Deron Williams","/players/b/blatcan01.html","/players/j/johnsjo02.html","/players/p/piercpa01.html","/players/t/thornma01.html","/players/w/willide01.html"
"552","250","A. Burks†|†J. Evans†|†G. Hayward†|†E. Kanter†|†J. Lucas III","UTA","2013-14","9","40.8","76","72","87.0","36.5","85.8",".425","4.7","18.8",".250",".452","17.6","23.5",".750","95.3","17.6","7.1","3.5","12.9","21.2","+2.4","+14.1","-.051","+1.2","+3.5","+.019","-0.048","-1.2","-2.4","+.023","+4.7","Alec Burks","Jeremy Evans","Gordon Hayward","Enes Kanter","John Lucas III","/players/b/burksal01.html","/players/e/evansje01.html","/players/h/haywago01.html","/players/k/kanteen01.html","/players/l/lucasjo02.html"
"562","251","D. Carroll†|†A. Horford†|†P. Millsap†|†J. Teague†|†L. Williams","ATL","2013-14","8","40.7","78","79","92.7","39.0","96.8",".402","4.7","27.1",".174",".427","11.8","13.0",".909","94.4","23.6","13.0","1.2","9.4","10.6","+4.7","+22.4","-.058","-3.5","+4.7","-.195","-0.089","0.0","-2.4","+.140","+5.9","DeMarre Carroll","Al Horford","Paul Millsap","Jeff Teague","Lou Williams","/players/c/carrode01.html","/players/h/horfoal01.html","/players/m/millspa01.html","/players/t/teaguje01.html","/players/w/willilo02.html"
"572","252","H. Barnes†|†S. Curry†|†D. Green†|†A. Iguodala†|†K. Thompson","GSW","2013-14","22","40.7","90","88","105.0","46.0","94.4",".488","15.3","34.2",".448",".569","26.0","34.2",".759","133.3","20.1","10.6","5.9","10.6","21.2","+14.2","+8.3","+.118","+4.7","+14.2","-.081","+.137","+8.3","+9.4","+.044","+41.3","Harrison Barnes","Stephen Curry","Draymond Green","Andre Iguodala","Klay Thompson","/players/b/barneha02.html","/players/c/curryst01.html","/players/g/greendr01.html","/players/i/iguodan01.html","/players/t/thompkl01.html"
"582","253","W. Bynum†|†A. Drummond†|†J. Jerebko†|†K. Singler†|†R. Stuckey","DET","2013-14","12","40.5","73","74","87.1","36.7","75.9",".484","5.9","16.6",".357",".523","19.0","28.4",".667","98.4","21.3","10.7","3.6","15.4","28.4","0.0","+2.4","-.016","+1.2","-5.9","+.147","-0.009","+5.9","+4.7","+.117","+7.1","Will Bynum","Andre Drummond","Jonas Jerebko","Kyle Singler","Rodney Stuckey","/players/b/bynumwi01.html","/players/d/drumman01.html","/players/j/jerebjo01.html","/players/s/singlky01.html","/players/s/stuckro01.html"
"592","254","D. Cousins†|†R. McCallum†|†B. McLemore†|†T. Outlaw†|†J. Thompson","SAC","2013-14","4","40.1","76","74","89.7","40.7","80.2",".507","3.6","9.6",".375",".530","20.3","26.3",".773","105.3","22.7","6.0","4.8","12.0","14.4","+1.2","+1.2","+.007","-3.6","-10.8","+.022","-0.016","+7.2","+6.0","+.126","+6.0","DeMarcus Cousins","Ray McCallum","Ben McLemore","Travis Outlaw","Jason Thompson","/players/c/couside01.html","/players/m/mccalra01.html","/players/m/mclembe01.html","/players/o/outlatr01.html","/players/t/thompja02.html"
"602","255","B. Diaw†|†D. Green†|†K. Leonard†|†T. Parker†|†T. Splitter","SAS","2013-14","8","40.1","84","81","98.8","35.9","88.6",".405","10.8","27.5",".391",".466","14.4","18.0",".800","97.0","22.8","8.4","3.6","15.6","15.6","+2.4","+7.2","-.006","+4.8","+6.0","+.114","+.018","+1.2","+1.2","+.014","+10.8","Boris Diaw","Danny Green","Kawhi Leonard","Tony Parker","Tiago Splitter","/players/d/diawbo01.html","/players/g/greenda02.html","/players/l/leonaka01.html","/players/p/parketo01.html","/players/s/splitti01.html"
"612","256","J. Barea†|†D. Cunningham†|†K. Love†|†L. Mbah a Moute†|†A. Shved","MIN","2013-14","12","40.1","81","79","95.7","47.8","96.9",".494","10.8","34.7",".310",".549","15.5","19.1",".813","122.0","29.9","9.6","2.4","10.8","16.7","+13.2","+19.1","+.048","+4.8","+15.5","-.002","+.065","+4.8","+7.2","-.088","+35.9","J.J. Barea","Dante Cunningham","Kevin Love","Luc Mbah a Moute","Alexey Shved","/players/b/bareajo01.html","/players/c/cunnida01.html","/players/l/loveke01.html","/players/m/mbahalu01.html","/players/s/shvedal01.html"
"622","257","L. Aldridge†|†J. Freeland†|†D. Lillard†|†M. Williams†|†D. Wright","POR","2013-14","19","39.8","75","77","91.7","37.4","83.3",".449","10.9","29.0",".375",".514","15.7","18.1",".867","101.4","16.9","7.2","6.0","7.2","10.9","+10.9","-4.8","+.148","+7.2","+14.5","+.125","+.193","+3.6","+4.8","-.042","+32.6","LaMarcus Aldridge","Joel Freeland","Damian Lillard","Mo Williams","Dorell Wright","/players/a/aldrila01.html","/players/f/freeljo01.html","/players/l/lillada01.html","/players/w/willima01.html","/players/w/wrighdo01.html"
"632","258","S. Battier†|†C. Bosh†|†M. Chalmers†|†L. James†|†J. Jones","MIA","2013-14","3","39.8","75","75","90.5","42.2","79.6",".530","13.3","32.6",".407",".614","18.1","22.9",".789","115.8","27.7","10.9","4.8","14.5","7.2","+4.8","-3.6","+.081","0.0","+7.2","-.116","+.085","+18.1","+18.1","+.789","+27.7","Shane Battier","Chris Bosh","Mario Chalmers","LeBron James","James Jones","/players/b/battish01.html","/players/b/boshch01.html","/players/c/chalmma01.html","/players/j/jamesle01.html","/players/j/jonesja02.html"
"642","259","A. Afflalo†|†J. Nelson†|†A. Nicholson†|†V. Oladipo†|†N. Vucevic","ORL","2013-14","12","39.7","79","79","95.4","47.1","80.9",".582","12.1","24.2",".500",".657","12.1","15.7",".769","118.4","29.0","4.8","6.0","18.1","25.4","+12.1","-1.2","+.156","+7.2","+7.2","+.214","+.201","-15.7","-14.5","-.151","+15.7","Arron Afflalo","Jameer Nelson","Andrew Nicholson","Victor Oladipo","Nikola Vuƒçeviƒá","/players/a/afflaar01.html","/players/n/nelsoja01.html","/players/n/nichoan01.html","/players/o/oladivi01.html","/players/v/vucevni01.html"
"652","260","G. Dragic†|†G. Green†|†M. Morris†|†M. Morris†|†M. Plumlee","PHO","2013-14","22","39.7","80","81","97.4","42.4","85.9",".493","10.9","32.7",".333",".556","15.7","21.8",".722","111.3","20.6","6.1","6.1","14.5","24.2","+3.6","+1.2","+.036","+7.3","+19.4","+.061","+.078","-4.8","-4.8","-.051","+9.7","Goran Dragiƒá","Gerald Green","Markieff Morris","Marcus Morris","Miles Plumlee","/players/d/dragigo01.html","/players/g/greenge01.html","/players/m/morrima02.html","/players/m/morrima03.html","/players/p/plumlmi01.html"
"682","261","A. Horford†|†K. Korver†|†P. Millsap†|†J. Teague†|†L. Williams","ATL","2013-14","10","39.7","85","77","97.9","43.5","90.7",".480","15.7","31.4",".500",".567","24.2","30.2",".800","127.0","27.8","7.3","2.4","10.9","21.8","+2.4","+7.3","-.013","+8.5","+9.7","+.167","+.030","+2.4","+2.4","+.017","+15.7","Al Horford","Kyle Korver","Paul Millsap","Jeff Teague","Lou Williams","/players/h/horfoal01.html","/players/k/korveky01.html","/players/m/millspa01.html","/players/t/teaguje01.html","/players/w/willilo02.html"
"692","262","T. Allen†|†N. Calathes†|†K. Koufos†|†J. Leuer†|†M. Miller","MEM","2013-14","7","39.5","76","77","93.0","37.7","83.9",".449","2.4","8.5",".286",".464","13.4","24.3",".550","91.2","21.9","13.4","3.6","12.2","17.0","+10.9","+12.2","+.076","-2.4","-4.9","-.078","+.057","-8.5","+1.2","-.397","+10.9","Tony Allen","Nick Calathes","Kosta Koufos","Jon Leuer","Mike Miller","/players/a/allento01.html","/players/c/calatni01.html","/players/k/koufoko01.html","/players/l/leuerjo01.html","/players/m/millemi01.html"
"702","263","D. Cousins†|†I. Thomas†|†J. Thompson†|†M. Thornton†|†D. Williams","SAC","2013-14","15","39.3","77","78","94.7","35.4","74.5",".475","4.9","13.4",".364",".508","34.2","50.1",".683","110.0","13.4","3.7","3.7","9.8","18.3","-6.1","-20.8","+.040","-3.7","-8.6","-.025","+.027","+24.4","+35.4","+.016","+8.6","DeMarcus Cousins","Isaiah Thomas","Jason Thompson","Marcus Thornton","Derrick Williams","/players/c/couside01.html","/players/t/thomais02.html","/players/t/thompja02.html","/players/t/thornma01.html","/players/w/willide02.html"
"713","264","T. Ariza†|†B. Beal†|†M. Gortat†|†A. Harrington†|†J. Wall","WAS","2013-14","15","39.2","86","79","101.1","41.7","93.1",".447","15.9","30.6",".520",".533","15.9","19.6",".813","115.2","24.5","8.6","4.9","18.4","19.6","+3.7","+14.7","-.037","+8.6","+7.4","+.204","+.002","+1.2","-6.1","+.241","+17.2","Trevor Ariza","Bradley Beal","Marcin Gortat","Al Harrington","John Wall","/players/a/arizatr01.html","/players/b/bealbr01.html","/players/g/gortama01.html","/players/h/harrial01.html","/players/w/walljo01.html"
"722","265","B. Bass†|†A. Bradley†|†J. Green†|†P. Pressey†|†J. Sullinger","BOS","2013-14","7","39.2","81","80","98.6","35.5","84.5",".420","9.8","17.1",".571",".478","18.4","24.5",".750","99.2","22.0","12.2","4.9","12.2","14.7","0.0","0.0",".000","+2.4","0.0","+.143","+.014","+7.3","+1.2","+.276","+9.8","Brandon Bass","Avery Bradley","Jeff Green","Phil Pressey","Jared Sullinger","/players/b/bassbr01.html","/players/b/bradlav01.html","/players/g/greenje02.html","/players/p/pressph01.html","/players/s/sullija01.html"
"732","266","R. Allen†|†C. Andersen†|†C. Bosh†|†M. Chalmers†|†L. James","MIA","2013-14","16","39.2","76","75","92.5","35.5","79.6",".446","9.8","24.5",".400",".508","20.8","25.7",".810","101.7","24.5","12.3","2.5","15.9","19.6","+2.5","+7.4","-.011","+3.7","+3.7","+.106","+.008","+1.2","0.0","+.048","+9.8","Ray Allen","Chris Andersen","Chris Bosh","Mario Chalmers","LeBron James","/players/a/allenra02.html","/players/a/anderch01.html","/players/b/boshch01.html","/players/c/chalmma01.html","/players/j/jamesle01.html"
"742","267","A. Bennett†|†A. Bynum†|†A. Gee†|†J. Jack†|†C. Miles","CLE","2013-14","5","39.1","77","78","95.1","34.3","88.3",".389","12.3","27.0",".455",".458","18.4","20.9",".882","99.4","15.9","8.6","8.6","12.3","22.1","-3.7","+7.4","-.081","+4.9","+1.2","+.169","-0.057","+2.5","-3.7","+.232","0.0","Anthony Bennett","Andrew Bynum","Alonzo Gee","Jarrett Jack","C.J. Miles","/players/b/bennean01.html","/players/b/bynuman01.html","/players/g/geeal01.html","/players/j/jackja01.html","/players/m/milescj01.html"
"752","268","A. Blatche†|†J. Johnson†|†A. Kirilenko†|†P. Pierce†|†D. Williams","BRK","2013-14","9","39.0","77","73","92.3","36.9","81.2",".455","7.4","23.4",".316",".500","20.9","28.3",".739","102.1","18.5","7.4","2.5","13.5","14.8","+7.4","+7.4","+.055","+4.9","+3.7","+.191","+.083","+8.6","+7.4","+.151","+28.3","Andray Blatche","Joe Johnson","Andrei Kirilenko","Paul Pierce","Deron Williams","/players/b/blatcan01.html","/players/j/johnsjo02.html","/players/k/kirilan01.html","/players/p/piercpa01.html","/players/w/willide01.html"
"762","269","M. Barnes†|†D. Collison†|†J. Dudley†|†D. Jordan†|†C. Paul","LAC","2013-14","4","39.0","81","83","101.0","44.3","85.0",".522","11.1","32.0",".346",".587","24.6","29.6",".833","124.4","25.9","6.2","8.6","13.6","19.7","+8.6","-8.6","+.140","+3.7","+9.9","+.013","+.166","+3.7","+6.2","-.061","+24.6","Matt Barnes","Darren Collison","Jared Dudley","DeAndre Jordan","Chris Paul","/players/b/barnema02.html","/players/c/collida01.html","/players/d/dudleja01.html","/players/j/jordade01.html","/players/p/paulch01.html"
"772","270","H. Armstrong†|†H. Barnes†|†S. Blake†|†J. Crawford†|†M. Speights","GSW","2013-14","5","39.0","73","72","89.3","41.9","97.3",".430","6.2","25.9",".238",".462","14.8","18.5",".800","104.7","20.9","8.6","2.5","9.9","18.5","+7.4","+16.0","+.006","+2.5","+4.9","+.062","+.015","+2.5","0.0","+.133","+19.7","Hilton Armstrong","Harrison Barnes","Steve Blake","Jordan Crawford","Marreese Speights","/players/a/armsthi01.html","/players/b/barneha02.html","/players/b/blakest01.html","/players/c/crawfjo02.html","/players/s/speigma01.html"
"782","271","D. Cousins†|†R. Gay†|†I. Thomas†|†M. Thornton†|†D. Williams","SAC","2013-14","11","38.9","75","75","92.7","34.6","74.1",".467","6.2","22.2",".278",".508","33.4","38.3",".871","108.7","9.9","6.2","4.9","16.1","17.3","+3.7","-13.6","+.115","-2.5","-4.9","-.040","+.107","+21.0","+17.3","+.283","+25.9","DeMarcus Cousins","Rudy Gay","Isaiah Thomas","Marcus Thornton","Derrick Williams","/players/c/couside01.html","/players/g/gayru01.html","/players/t/thomais02.html","/players/t/thornma01.html","/players/w/willide02.html"
"792","272","G. Dragic†|†C. Frye†|†G. Green†|†M. Morris†|†P. Tucker","PHO","2013-14","14","38.9","82","77","98.2","49.4","88.9",".556","22.2","45.7",".486",".681","27.2","30.9",".880","148.2","28.4","2.5","2.5","14.8","33.3","+6.2","+13.6","-.018","+9.9","+17.3","+.052","+.025","-4.9","-12.3","+.137","+17.3","Goran Dragiƒá","Channing Frye","Gerald Green","Marcus Morris","P.J. Tucker","/players/d/dragigo01.html","/players/f/fryech01.html","/players/g/greenge01.html","/players/m/morrima03.html","/players/t/tuckepj01.html"
"802","273","R. Allen†|†C. Andersen†|†C. Bosh†|†N. Cole†|†L. James","MIA","2013-14","11","38.9","63","62","77.1","28.4","62.9",".451","3.7","14.8",".250",".480","25.9","39.5",".656","86.3","9.9","3.7","1.2","8.6","18.5","-1.2","-16.0","+.076","-2.5","-12.3","+.023","+.066","+16.0","+25.9","-.071","+11.1","Ray Allen","Chris Andersen","Chris Bosh","Norris Cole","LeBron James","/players/a/allenra02.html","/players/a/anderch01.html","/players/b/boshch01.html","/players/c/coleno01.html","/players/j/jamesle01.html"
"812","274","T. Allen†|†N. Calathes†|†J. Johnson†|†K. Koufos†|†M. Miller","MEM","2013-14","6","38.9","70","68","85.1","50.6","74.0",".683","7.4","14.8",".500",".733","12.3","17.3",".714","120.9","34.5","2.5","7.4","14.8","23.4","+14.8","-7.4","+.244","-1.2","-7.4","+.111","+.241","+2.5","+1.2","+.099","+30.8","Tony Allen","Nick Calathes","James Johnson","Kosta Koufos","Mike Miller","/players/a/allento01.html","/players/c/calatni01.html","/players/j/johnsja01.html","/players/k/koufoko01.html","/players/m/millemi01.html"
"822","275","D. DeRozan†|†A. Johnson†|†K. Lowry†|†P. Patterson†|†J. Salmons","TOR","2013-14","19","38.8","73","78","93.5","42.1","85.4",".493","8.7","17.3",".500",".543","11.1","16.1",".692","104.0","31.0","6.2","2.5","11.1","22.3","+2.5","0.0","+.029","-1.2","-11.1","+.152","+.022","-3.7","-7.4","+.061","0.0","DeMar DeRozan","Amir Johnson","Kyle Lowry","Patrick Patterson","John Salmons","/players/d/derozde01.html","/players/j/johnsam01.html","/players/l/lowryky01.html","/players/p/pattepa01.html","/players/s/salmojo01.html"
"832","276","T. Hansbrough†|†K. Lowry†|†P. Patterson†|†J. Salmons†|†G. V·squez","TOR","2013-14","12","38.8","84","84","104.0","28.5","85.4",".333","8.7","28.5",".304",".384","34.7","45.8",".757","100.2","17.3","9.9","2.5","12.4","24.8","0.0","+6.2","-.026","+5.0","+7.4","+.128","+.001","+5.0","+3.7","+.051","+9.9","Tyler Hansbrough","Kyle Lowry","Patrick Patterson","John Salmons","Greivis V√°squez","/players/h/hansbty01.html","/players/l/lowryky01.html","/players/p/pattepa01.html","/players/s/salmojo01.html","/players/v/vasqugr01.html"
"842","277","S. Curry†|†D. Green†|†D. Lee†|†J. O'Neal†|†K. Thompson","GSW","2013-14","9","38.7","75","75","92.9","52.0","90.5",".575","24.8","40.9",".606",".712","18.6","22.3",".833","147.5","32.2","16.1","5.0","7.4","14.9","+23.5","+17.3","+.186","+19.8","+18.6","+.384","+.289","+3.7","+6.2","-.090","+70.6","Stephen Curry","Draymond Green","David Lee","Jermaine O'Neal","Klay Thompson","/players/c/curryst01.html","/players/g/greendr01.html","/players/l/leeda02.html","/players/o/onealje01.html","/players/t/thompkl01.html"
"852","278","M. Dellavedova†|†J. Jack†|†T. Thompson†|†A. Varej„o†|†D. Waiters","CLE","2013-14","10","38.5","68","67","84.3","41.2","93.6",".440","6.2","11.2",".556",".473","11.2","15.0",".750","99.9","26.2","5.0","1.2","8.7","6.2","+7.5","+20.0","-.018","-2.5","-18.7","+.264","-0.044","+8.7","+12.5","-.250","+21.2","Matthew Dellavedova","Jarrett Jack","Tristan Thompson","Anderson Varej√£o","Dion Waiters","/players/d/dellama01.html","/players/j/jackja01.html","/players/t/thomptr01.html","/players/v/varejan01.html","/players/w/waitedi01.html"
"862","279","R. Allen†|†C. Bosh†|†M. Chalmers†|†U. Haslem†|†L. James","MIA","2013-14","13","38.5","70","71","87.8","28.7","64.8",".442","8.7","28.7",".304",".510","32.4","38.6",".839","98.4","13.7","3.7","5.0","7.5","21.2","-5.0","-18.7","+.039","+3.7","+5.0","+.094","+.077","+13.7","+12.5","+.124","+7.5","Ray Allen","Chris Bosh","Mario Chalmers","Udonis Haslem","LeBron James","/players/a/allenra02.html","/players/b/boshch01.html","/players/c/chalmma01.html","/players/h/hasleud01.html","/players/j/jamesle01.html"
"872","280","D. Blair†|†J. CalderÛn†|†V. Carter†|†M. Ellis†|†D. Nowitzki","DAL","2013-14","26","38.1","83","71","97.1","45.4","89.5",".507","8.8","27.7",".318",".556","31.5","40.3",".781","131.1","25.2","8.8","1.3","7.6","25.2","+16.4","+23.9","+.065","0.0","+6.3","-.094","+.047","+8.8","+5.0","+.138","+41.6","DeJuan Blair","Jos√© Calder√≥n","Vince Carter","Monta Ellis","Dirk Nowitzki","/players/b/blairde01.html","/players/c/caldejo01.html","/players/c/cartevi01.html","/players/e/ellismo01.html","/players/n/nowitdi01.html"
"902","281","B. Diaw†|†M. GinÛbili†|†D. Green†|†P. Mills†|†J. Ayres","SAS","2013-14","11","38.0","79","83","102.4","34.1","80.9",".422","8.8","27.8",".318",".477","36.6","40.4",".906","113.7","20.2","10.1","7.6","15.2","24.0","+2.5","0.0","+.031","+3.8","+3.8","+.108","+.055","+26.5","+20.2","+.406","+35.4","Boris Diaw","Manu Gin√≥bili","Danny Green","Patty Mills","Jeff Ayres","/players/d/diawbo01.html","/players/g/ginobma01.html","/players/g/greenda02.html","/players/m/millspa02.html","/players/p/pendeje02.html"
