"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"561","151","L. Ball†|†T. Chandler†|†B. Ingram†|†L. James†|†K. Kuzma","LAL","2018-19","14","61.6","134","128","102.1","43.6","90.4",".483","11.7","28.0",".417",".547","10.9","21.8",".500","109.8","24.1","4.7","7.0","19.5","20.3","+3.9","-8.6","+.081","-0.8","-7.0","+.061","+.083","-0.8","+6.2","-.250","+6.2","Lonzo Ball","Tyson Chandler","Brandon Ingram","LeBron James","Kyle Kuzma","/players/b/balllo01.html","/players/c/chandty01.html","/players/i/ingrabr01.html","/players/j/jamesle01.html","/players/k/kuzmaky01.html"
"571","152","J. Butler†|†J. Embiid†|†M. Muscala†|†J. Redick†|†B. Simmons","PHI","2018-19","14","61.4","127","126","98.8","45.3","81.3",".558","12.5","31.3",".400",".635","18.8","21.9",".857","121.9","30.5","7.0","4.7","18.0","25.0","+8.6","-5.5","+.134","+0.8","-7.8","+.100","+.144","+0.8","+0.8","+.005","+18.8","Jimmy Butler","Joel Embiid","Mike Muscala","J.J. Redick","Ben Simmons","/players/b/butleji01.html","/players/e/embiijo01.html","/players/m/muscami01.html","/players/r/redicjj01.html","/players/s/simmobe01.html"
"581","153","A. Bradley†|†D. Gallinari†|†M. Harrell†|†T. Harris†|†L. Williams","LAC","2018-19","22","61.4","130","120","97.7","39.1","76.6",".510","7.0","14.9",".474",".556","37.5","50.0",".750","122.8","22.7","4.7","3.1","11.7","20.3","+3.1","-9.4","+.092","-3.9","-21.9","+.176","+.074","+15.6","+21.9","-.028","+18.0","Avery Bradley","Danilo Gallinari","Montrezl Harrell","Tobias Harris","Lou Williams","/players/b/bradlav01.html","/players/g/gallida01.html","/players/h/harremo01.html","/players/h/harrito02.html","/players/w/willilo02.html"
"591","154","G. Dragic†|†R. McGruder†|†K. Olynyk†|†J. Richardson†|†H. Whiteside","MIA","2018-19","6","61.1","131","129","102.2","44.8","89.6",".500","15.7","37.7",".417",".588","12.6","18.9",".667","117.9","19.6","6.3","8.6","22.0","17.3","+4.7","-5.5","+.079","+4.7","+7.9","+.048","+.108","-0.8","+2.4","-.143","+13.4","Goran Dragiƒá","Rodney McGruder","Kelly Olynyk","Josh Richardson","Hassan Whiteside","/players/d/dragigo01.html","/players/m/mcgruro01.html","/players/o/olynyke01.html","/players/r/richajo01.html","/players/w/whiteha01.html"
"601","155","J. Brown†|†A. Horford†|†K. Irving†|†M. Morris†|†M. Smart","BOS","2018-19","21","60.6","123","126","98.6","42.8","90.3",".474","17.4","44.4",".393",".570","6.3","11.9",".533","109.3","31.7","11.9","3.2","10.3","18.2","+1.6","-1.6","+.025","+5.5","+4.0","+.099","+.057","-7.9","-4.8","-.324","+0.8","Jaylen Brown","Al Horford","Kyrie Irving","Marcus Morris","Marcus Smart","/players/b/brownja02.html","/players/h/horfoal01.html","/players/i/irvinky01.html","/players/m/morrima03.html","/players/s/smartma01.html"
"611","156","B. Beal†|†I. Mahinmi†|†M. Morris†|†O. Porter†|†J. Wall","WAS","2018-19","8","60.4","131","129","103.4","39.8","96.2",".413","11.1","41.4",".269",".471","23.1","31.8",".725","113.7","16.7","12.7","6.4","9.5","24.7","+0.8","+11.9","-.049","-1.6","+4.8","-.079","-0.067","+4.0","+10.3","-.164","+4.0","Bradley Beal","Ian Mahinmi","Markieff Morris","Otto Porter","John Wall","/players/b/bealbr01.html","/players/m/mahinia01.html","/players/m/morrima02.html","/players/p/porteot01.html","/players/w/walljo01.html"
"621","157","S. Adams†|†T. Ferguson†|†P. George†|†D. Schrˆder†|†R. Westbrook","OKC","2018-19","16","60.2","133","136","107.3","47.9","92.5",".517","13.6","34.3",".395",".591","32.7","43.1",".759","142.0","26.3","11.2","4.0","8.8","27.1","+2.4","+4.8","-.001","-1.6","-0.8","-.036","-0.014","+6.4","+8.0","+.009","+9.6","Steven Adams","Terrance Ferguson","Paul George","Dennis Schr√∂der","Russell Westbrook","/players/a/adamsst01.html","/players/f/fergute01.html","/players/g/georgpa01.html","/players/s/schrode01.html","/players/w/westbru01.html"
"631","158","R. Hood†|†L. Nance†|†C. Sexton†|†J. Smith†|†T. Thompson","CLE","2018-19","4","59.5","120","121","97.2","42.7","92.7",".461","6.5","20.2",".320",".496","12.9","17.7",".727","104.8","19.4","5.6","6.5","12.9","25.0","+3.2","+4.8","+.011","0.0","-6.5","+.078","+.009","-4.0","-7.3","+.050","+2.4","Rodney Hood","Larry Nance","Collin Sexton","J.R. Smith","Tristan Thompson","/players/h/hoodro01.html","/players/n/nancela02.html","/players/s/sextoco01.html","/players/s/smithjr01.html","/players/t/thomptr01.html"
"641","159","L. Aldridge†|†M. Belinelli†|†D. Bertans†|†R. Gay†|†P. Mills","SAS","2018-19","24","59.2","129","127","103.8","44.6","94.1",".474","10.5","35.7",".295",".530","25.1","29.2",".861","124.9","25.9","4.1","4.9","7.3","19.5","+10.5","+8.1","+.078","+0.8","+2.4","+.003","+.077","+4.1","+2.4","+.073","+25.9","LaMarcus Aldridge","Marco Belinelli","DƒÅvis BertƒÅns","Rudy Gay","Patty Mills","/players/a/aldrila01.html","/players/b/belinma01.html","/players/b/bertada01.html","/players/g/gayru01.html","/players/m/millspa02.html"
"651","160","L. Aldridge†|†D. Bertans†|†D. DeRozan†|†B. Forbes†|†P. Mills","SAS","2018-19","24","58.7","121","120","98.5","40.9","86.6",".472","9.8","31.9",".308",".528","23.7","29.4",".806","115.2","25.3","7.4","4.1","9.0","21.2","+3.3","+3.3","+.021","-0.8","+2.5","-.053","+.014","+9.8","+8.2","+.152","+15.5","LaMarcus Aldridge","DƒÅvis BertƒÅns","DeMar DeRozan","Bryn Forbes","Patty Mills","/players/a/aldrila01.html","/players/b/bertada01.html","/players/d/derozde01.html","/players/f/forbebr01.html","/players/m/millspa02.html"
"681","161","K. Birch†|†M. Carter-Williams†|†E. Fournier†|†A. Gordon†|†T. Ross","ORL","2018-19","10","58.5","126","124","102.5","44.3","86.9",".509","13.9","38.5",".362",".590","20.5","24.6",".833","123.0","28.7","10.7","5.7","14.8","23.8","+6.6","+3.3","+.058","+5.7","+7.4","+.099","+.090","+1.6","+4.1","-.087","+20.5","Khem Birch","Michael Carter-Williams","Evan Fournier","Aaron Gordon","Terrence Ross","/players/b/birchkh01.html","/players/c/cartemi01.html","/players/f/fournev01.html","/players/g/gordoaa01.html","/players/r/rosste01.html"
"691","162","J. Butler†|†T. Gibson†|†D. Rose†|†K. Towns†|†A. Wiggins","MIN","2018-19","2","58.4","120","122","99.5","42.8","90.5",".473","17.3","34.6",".500",".568","13.2","15.6",".842","116.0","23.9","12.3","9.0","13.2","18.9","-1.6","-4.9","+.007","+6.6","+2.5","+.167","+.047","-2.5","-2.5","-.022","+0.8","Jimmy Butler","Taj Gibson","Derrick Rose","Karl-Anthony Towns","Andrew Wiggins","/players/b/butleji01.html","/players/g/gibsota01.html","/players/r/rosede01.html","/players/t/townska01.html","/players/w/wiggian01.html"
"701","163","E. Bledsoe†|†P. Connaughton†|†E. Ilyasova†|†B. Lopez†|†K. Middleton","MIL","2018-19","18","58.4","122","124","101.0","42.7","88.7",".481","14.0","37.0",".378",".560","11.5","16.4",".700","110.9","22.2","11.5","8.2","14.8","16.4","+1.6","-1.6","+.027","-0.8","+0.8","-.031","+.024","+0.8","+0.8","+.016","+3.3","Eric Bledsoe","Pat Connaughton","Ersan ƒ∞lyasova","Brook Lopez","Khris Middleton","/players/b/bledser01.html","/players/c/connapa01.html","/players/i/ilyaser01.html","/players/l/lopezbr01.html","/players/m/middlkh01.html"
"711","164","A. Aminu†|†M. Harkless†|†J. Layman†|†D. Lillard†|†J. Nurkic","POR","2018-19","8","58.1","118","118","97.5","45.5","88.5",".514","13.2","31.4",".421",".589","13.2","16.5",".800","117.4","28.1","5.8","3.3","11.6","16.5","+2.5","+4.1","+.004","+3.3","+3.3","+.068","+.020","-5.0","-6.6","+.014","+3.3","Al-Farouq Aminu","Maurice Harkless","Jake Layman","Damian Lillard","Jusuf Nurkiƒá","/players/a/aminual01.html","/players/h/harklma01.html","/players/l/laymaja01.html","/players/l/lillada01.html","/players/n/nurkiju01.html"
"721","165","E. Bledsoe†|†M. Brogdon†|†E. Ilyasova†|†B. Lopez†|†K. Middleton","MIL","2018-19","9","57.8","119","119","98.9","44.0","95.5",".461","16.6","36.6",".455",".548","8.3","9.1",".909","113.0","23.3","5.0","10.8","13.3","15.0","+5.0","0.0","+.052","+7.5","+7.5","+.140","+.091","0.0","-0.8","+.076","+17.4","Eric Bledsoe","Malcolm Brogdon","Ersan ƒ∞lyasova","Brook Lopez","Khris Middleton","/players/b/bledser01.html","/players/b/brogdma01.html","/players/i/ilyaser01.html","/players/l/lopezbr01.html","/players/m/middlkh01.html"
"731","166","J. Brown†|†A. Horford†|†K. Irving†|†M. Smart†|†J. Tatum","BOS","2018-19","20","56.8","117","117","98.8","41.4","85.3",".485","9.3","35.5",".262",".540","23.7","33.8",".700","115.7","22.8","10.1","3.4","7.6","32.1","+5.9","+0.8","+.065","+5.1","+4.2","+.127","+.095","-2.5","-1.7","-.038","+14.4","Jaylen Brown","Al Horford","Kyrie Irving","Marcus Smart","Jayson Tatum","/players/b/brownja02.html","/players/h/horfoal01.html","/players/i/irvinky01.html","/players/s/smartma01.html","/players/t/tatumja01.html"
"741","167","H. Barnes†|†L. Doncic†|†D. Jordan†|†M. Kleber†|†D. Smith","DAL","2018-19","4","56.8","115","117","98.0","38.9","77.7",".500","13.5","35.5",".381",".587","20.3","27.0",".750","111.5","19.4","10.1","6.8","21.1","19.4","+0.8","-13.5","+.083","+7.6","+5.1","+.187","+.138","-0.8","-2.5","+.036","+8.5","Harrison Barnes","Luka Donƒçiƒá","DeAndre Jordan","Maxi Kleber","Dennis Smith","/players/b/barneha02.html","/players/d/doncilu01.html","/players/j/jordade01.html","/players/k/klebima01.html","/players/s/smithde03.html"
"751","168","R. Hood†|†D. Nwaba†|†C. Osman†|†C. Sexton†|†T. Thompson","CLE","2018-19","3","56.6","105","100","86.9","46.6","93.3",".500","6.8","13.6",".500",".536","10.2","14.4",".706","110.2","12.7","6.8","2.5","11.0","18.7","+7.6","+21.2","-.041","-3.4","-11.9","+.100","-0.075","-1.7","-5.9","+.123","+10.2","Rodney Hood","David Nwaba","Cedi Osman","Collin Sexton","Tristan Thompson","/players/h/hoodro01.html","/players/n/nwabada01.html","/players/o/osmande01.html","/players/s/sextoco01.html","/players/t/thomptr01.html"
"761","169","J. Crowder†|†D. Favors†|†J. Ingles†|†D. Mitchell†|†R. Rubio","UTA","2018-19","18","56.5","120","116","100.2","44.2","96.8",".456","15.3","41.6",".367",".535","22.9","28.9",".794","126.5","28.0","11.0","5.1","11.9","27.2","+6.8","+15.3","-.002","+5.1","+11.9","+.024","+.014","+5.9","+5.1","+.080","+24.6","Jae Crowder","Derrick Favors","Joe Ingles","Donovan Mitchell","Ricky Rubio","/players/c/crowdja01.html","/players/f/favorde01.html","/players/i/inglejo01.html","/players/m/mitchdo01.html","/players/r/rubiori01.html"
"771","170","P. Beverley†|†A. Bradley†|†D. Gallinari†|†M. Harrell†|†T. Harris","LAC","2018-19","24","56.5","113","120","99.1","42.5","76.5",".556","14.5","25.5",".567",".650","26.4","34.0",".775","125.8","26.4","5.1","2.6","13.6","25.5","+4.3","-12.8","+.127","+3.4","-10.2","+.257","+.160","+1.7","+0.9","+.031","+13.6","Patrick Beverley","Avery Bradley","Danilo Gallinari","Montrezl Harrell","Tobias Harris","/players/b/beverpa01.html","/players/b/bradlav01.html","/players/g/gallida01.html","/players/h/harremo01.html","/players/h/harrito02.html"
"781","171","J. Brown†|†G. Hayward†|†K. Irving†|†T. Rozier†|†D. Theis","BOS","2018-19","16","56.4","115","117","98.8","41.7","95.4",".438","11.9","33.2",".359",".500","17.9","21.3",".840","113.3","27.3","6.8","5.1","6.0","19.6","+4.3","+8.5","+.006","+0.9","0.0","+.026","+.005","+3.4","-0.9","+.186","+12.8","Jaylen Brown","Gordon Hayward","Kyrie Irving","Terry Rozier","Daniel Theis","/players/b/brownja02.html","/players/h/haywago01.html","/players/i/irvinky01.html","/players/r/roziete01.html","/players/t/theisda01.html"
"791","172","T. Gibson†|†J. Okogie†|†D. Rose†|†K. Towns†|†A. Wiggins","MIN","2018-19","11","56.4","121","121","103.0","50.2","97.1",".518","7.7","26.4",".290",".557","14.5","18.7",".773","122.6","23.8","11.1","6.0","14.5","17.9","+6.0","+3.4","+.045","-4.3","-6.8","-.069","+.021","+3.4","+3.4","+.051","+11.1","Taj Gibson","Josh Okogie","Derrick Rose","Karl-Anthony Towns","Andrew Wiggins","/players/g/gibsota01.html","/players/o/okogijo01.html","/players/r/rosede01.html","/players/t/townska01.html","/players/w/wiggian01.html"
"801","173","G. Hayward†|†A. Horford†|†K. Irving†|†M. Morris†|†J. Tatum","BOS","2018-19","21","56.2","137","118","108.9","48.7","96.5",".504","6.8","25.6",".267",".540","35.0","40.1",".872","139.2","30.7","12.0","4.3","17.1","20.5","+9.4","+10.2","+.049","-3.4","-4.3","-.076","+.025","+17.9","+17.9","+.103","+33.3","Gordon Hayward","Al Horford","Kyrie Irving","Marcus Morris","Jayson Tatum","/players/h/haywago01.html","/players/h/horfoal01.html","/players/i/irvinky01.html","/players/m/morrima03.html","/players/t/tatumja01.html"
"811","174","N. Bjelica†|†B. Bogdanovic†|†W. Cauley-Stein†|†D. Fox†|†I. Shumpert","SAC","2018-19","17","55.6","119","123","104.5","51.8","95.0",".545","12.1","26.8",".452",".609","16.4","19.0",".864","132.1","32.0","6.0","4.3","14.7","32.0","+10.4","+4.3","+.088","0.0","-5.2","+.073","+.085","-14.7","-23.3","+.129","+6.0","Nemanja Bjelica","Bogdan Bogdanoviƒá","Willie Cauley-Stein","De'Aaron Fox","Iman Shumpert","/players/b/bjeline01.html","/players/b/bogdabo01.html","/players/c/caulewi01.html","/players/f/foxde01.html","/players/s/shumpim01.html"
"821","175","J. Crowder†|†D. Exum†|†D. Favors†|†J. Ingles†|†K. Korver","UTA","2018-19","12","55.5","111","115","97.7","41.5","85.6",".485","13.8","38.1",".364",".566","19.9","25.1",".793","116.8","27.7","8.6","4.3","11.2","21.6","+2.6","-2.6","+.044","+4.3","+6.9","+.058","+.071","+4.3","+6.1","-.025","+13.8","Jae Crowder","Dante Exum","Derrick Favors","Joe Ingles","Kyle Korver","/players/c/crowdja01.html","/players/e/exumda01.html","/players/f/favorde01.html","/players/i/inglejo01.html","/players/k/korveky01.html"
"831","176","L. Ball†|†B. Ingram†|†L. James†|†K. Kuzma†|†I. Zubac","LAL","2018-19","4","55.3","118","117","102.1","43.4","85.1",".510","8.7","31.3",".278",".561","18.2","30.4",".600","113.8","30.4","7.8","4.3","10.4","18.2","+5.2","-9.6","+.107","0.0","+1.7","-.016","+.112","+7.0","+11.3","+.009","+17.4","Lonzo Ball","Brandon Ingram","LeBron James","Kyle Kuzma","Ivica Zubac","/players/b/balllo01.html","/players/i/ingrabr01.html","/players/j/jamesle01.html","/players/k/kuzmaky01.html","/players/z/zubaciv01.html"
"841","177","G. Green†|†J. Harden†|†N. Hil·rio†|†A. Rivers†|†P. Tucker","HOU","2018-19","16","55.1","115","111","98.5","41.0","84.5",".485","13.9","41.8",".333",".567","20.9","27.9",".750","116.8","15.7","7.8","1.7","12.2","24.4","+4.4","+1.7","+.042","+4.4","+12.2","+.010","+.067","0.0","0.0",".000","+13.1","Gerald Green","James Harden","Nen√™ Hil√°rio","Austin Rivers","P.J. Tucker","/players/g/greenge01.html","/players/h/hardeja01.html","/players/h/hilarne01.html","/players/r/riverau01.html","/players/t/tuckepj01.html"
"851","178","L. Aldridge†|†M. Belinelli†|†D. Cunningham†|†D. DeRozan†|†P. Mills","SAS","2018-19","20","54.9","114","106","96.3","42.0","94.5",".444","9.6","22.8",".423",".495","18.4","21.9",".840","112.0","24.5","5.3","3.5","12.3","15.8","+7.0","+6.1","+.048","+2.6","-12.3","+.223","+.060","+5.3","+5.3","+.051","+21.9","LaMarcus Aldridge","Marco Belinelli","Dante Cunningham","DeMar DeRozan","Patty Mills","/players/a/aldrila01.html","/players/b/belinma01.html","/players/c/cunnida01.html","/players/d/derozde01.html","/players/m/millspa02.html"
"861","179","P. Beverley†|†D. Gallinari†|†S. Gilgeous-Alexander†|†M. Harrell†|†L. Williams","LAC","2018-19","17","54.8","116","113","100.4","41.2","89.4",".461","11.4","32.4",".351",".525","23.7","30.7",".771","117.5","23.7","6.1","3.5","12.3","16.7","0.0","+1.8","-.009","+4.4","+5.3","+.093","+.015","+5.3","+5.3","+.047","+9.6","Patrick Beverley","Danilo Gallinari","Shai Gilgeous-Alexander","Montrezl Harrell","Lou Williams","/players/b/beverpa01.html","/players/g/gallida01.html","/players/g/gilgesh01.html","/players/h/harremo01.html","/players/w/willilo02.html"
"871","180","A. Davis†|†J. Holiday†|†W. Johnson†|†E. Moore†|†J. Randle","NOP","2018-19","11","54.7","110","109","96.1","50.0","96.5",".518","10.5","28.1",".375",".573","19.3","26.3",".733","129.9","32.5","3.5","6.1","10.5","20.2","+11.4","+5.3","+.095","-2.6","-12.3","+.049","+.078","-1.8","+1.8","-.124","+18.4","Anthony Davis","Jrue Holiday","Wesley Johnson","E'Twaun Moore","Julius Randle","/players/d/davisan02.html","/players/h/holidjr01.html","/players/j/johnswe01.html","/players/m/mooreet01.html","/players/r/randlju01.html"
"901","181","B. Beal†|†T. Bryant†|†O. Porter†|†T. Satoransk˝†|†J. Wall","WAS","2018-19","4","54.4","111","111","97.9","44.1","89.1",".495","8.8","30.0",".294",".545","9.7","13.2",".733","106.8","30.0","7.9","4.4","11.5","18.5","+6.2","-5.3","+.093","+0.9","+4.4","-.016","+.101","+0.9","+2.6","-.100","+14.1","Bradley Beal","Thomas Bryant","Otto Porter","Tom√°≈° Satoransk√Ω","John Wall","/players/b/bealbr01.html","/players/b/bryanth01.html","/players/p/porteot01.html","/players/s/satorto01.html","/players/w/walljo01.html"
"911","182","H. Barnes†|†D. Finney-Smith†|†D. Jordan†|†W. Matthews†|†D. Smith","DAL","2018-19","7","54.4","109","110","96.6","41.4","80.2",".516","15.0","33.5",".447",".610","17.6","23.8",".741","115.5","28.2","6.2","4.4","17.6","13.2","+6.2","-5.3","+.104","+7.9","+15.0","+.066","+.156","-1.8","+1.8","-.139","+18.5","Harrison Barnes","Dorian Finney-Smith","DeAndre Jordan","Wesley Matthews","Dennis Smith","/players/b/barneha02.html","/players/f/finnedo01.html","/players/j/jordade01.html","/players/m/matthwe02.html","/players/s/smithde03.html"
"921","183","D. Ayton†|†M. Bridges†|†J. Jackson†|†D. Melton†|†T. Warren","PHO","2018-19","5","54.3","108","112","97.2","38.9","87.5",".444","12.4","26.5",".467",".515","11.5","15.9",".722","101.7","26.5","15.0","8.8","11.5","21.2","+3.5","+8.0",".000","+0.9","+0.9","+.018","-0.002","-8.0","-9.7","-.036","0.0","Deandre Ayton","Mikal Bridges","Josh Jackson","De'Anthony Melton","T.J. Warren","/players/a/aytonde01.html","/players/b/bridgmi01.html","/players/j/jacksjo02.html","/players/m/meltode01.html","/players/w/warretj01.html"
"931","184","L. Aldridge†|†M. Belinelli†|†D. Bertans†|†B. Forbes†|†P. Mills","SAS","2018-19","22","53.6","109","114","99.8","49.2","92.2",".534","18.8","37.6",".500",".636","7.2","9.8",".727","124.4","33.1","8.1","4.5","10.7","20.6","+2.7","-4.5","+.052","+6.3","+3.6","+.132","+.090","-6.3","-7.2","-.062","+5.4","LaMarcus Aldridge","Marco Belinelli","DƒÅvis BertƒÅns","Bryn Forbes","Patty Mills","/players/a/aldrila01.html","/players/b/belinma01.html","/players/b/bertada01.html","/players/f/forbebr01.html","/players/m/millspa02.html"
"941","185","G. Hayward†|†A. Horford†|†K. Irving†|†M. Morris†|†M. Smart","BOS","2018-19","15","53.2","117","115","104.7","45.1","90.3",".500","13.5","37.9",".357",".575","12.6","16.3",".778","116.5","30.7","9.0","2.7","19.0","20.8","+9.0","+3.6","+.083","+4.5","+6.3","+.071","+.106","-5.4","-9.0","+.063","+17.2","Gordon Hayward","Al Horford","Kyrie Irving","Marcus Morris","Marcus Smart","/players/h/haywago01.html","/players/h/horfoal01.html","/players/i/irvinky01.html","/players/m/morrima03.html","/players/s/smartma01.html"
"951","186","S. Curry†|†D. Green†|†A. Iguodala†|†J. Jerebko†|†S. Livingston","GSW","2018-19","11","53.2","113","110","100.7","42.4","93.9",".452","15.4","45.2",".340",".534","15.4","19.0",".810","115.6","30.7","6.3","6.3","11.7","19.0","-0.9","+0.9","-.014","+2.7","+5.4","+.022",".000","+2.7","+5.4","-.124","+3.6","Stephen Curry","Draymond Green","Andre Iguodala","Jonas Jerebko","Shaun Livingston","/players/c/curryst01.html","/players/g/greendr01.html","/players/i/iguodan01.html","/players/j/jerebjo01.html","/players/l/livinsh01.html"
"961","187","R. Gobert†|†D. Mitchell†|†R. O'Neale†|†R. Rubio†|†T. Sefolosha","UTA","2018-19","17","53.1","113","111","101.3","42.5","84.1",".505","12.7","29.0",".438",".581","22.6","31.7",".714","120.3","30.8","4.5","10.0","14.5","16.3","+12.7","-10.9","+.191","+5.4","+1.8","+.171","+.228","+6.3","+15.4","-.286","+37.1","Rudy Gobert","Donovan Mitchell","Royce O'Neale","Ricky Rubio","Thabo Sefolosha","/players/g/goberru01.html","/players/m/mitchdo01.html","/players/o/onealro01.html","/players/r/rubiori01.html","/players/s/sefolth01.html"
"971","188","R. Arcidiacono†|†Z. LaVine†|†R. Lopez†|†L. Markkanen†|†O. Porter","CHI","2018-19","9","53.0","105","101","93.4","47.1","75.2",".627","10.0","19.0",".524",".693","25.4","29.0",".875","129.6","30.8","4.5","6.3","18.1","13.6","+15.4","-10.0","+.254","+5.4","-7.3","+.351","+.294","+15.4","+17.2","+.029","+51.7","Ryan Arcidiacono","Zach LaVine","Robin Lopez","Lauri Markkanen","Otto Porter","/players/a/arcidry01.html","/players/l/lavinza01.html","/players/l/lopezro01.html","/players/m/markkla01.html","/players/p/porteot01.html"
"981","189","Z. Collins†|†S. Curry†|†R. Hood†|†J. Layman†|†E. Turner","POR","2018-19","9","53.0","101","102","91.9","43.5","81.5",".533","7.2","21.7",".333",".578","11.8","15.4",".765","105.9","21.7","5.4","6.3","13.6","19.0","+10.0","-7.2","+.156","+0.9","-6.3","+.108","+.165","-6.3","-8.1","-.005","+14.5","Zach Collins","Seth Curry","Rodney Hood","Jake Layman","Evan Turner","/players/c/colliza01.html","/players/c/curryse01.html","/players/h/hoodro01.html","/players/l/laymaja01.html","/players/t/turneev01.html"
"991","190","¡. Abrines†|†S. Adams†|†P. George†|†J. Grant†|†D. Schrˆder","OKC","2018-19","12","52.5","107","105","96.9","34.7","81.3",".427","11.0","29.2",".375",".494","14.6","23.8",".615","95.0","14.6","7.3","4.6","15.5","20.1","0.0","-10.1","+.047","+2.7","+0.9","+.085","+.069","-1.8","0.0","-.077","+0.9","√Ålex Abrines","Steven Adams","Paul George","Jerami Grant","Dennis Schr√∂der","/players/a/abrinal01.html","/players/a/adamsst01.html","/players/g/georgpa01.html","/players/g/grantje01.html","/players/s/schrode01.html"
"1001","191","J. Adams†|†K. Bazemore†|†D. Bembry†|†V. Carter†|†A. Len","ATL","2018-19","10","52.2","112","110","102.1","44.2","96.6",".457","15.6","46.9",".333",".538","12.0","20.2",".591","115.9","29.4","8.3","5.5","12.9","23.0","+9.2","+6.4","+.069","+2.8","+10.1","-.017","+.079","-12.0","-12.0","-.152","+9.2","Jaylen Adams","Kent Bazemore","DeAndre' Bembry","Vince Carter","Alex Len","/players/a/adamsja01.html","/players/b/bazemke01.html","/players/b/bembrde01.html","/players/c/cartevi01.html","/players/l/lenal01.html"
"1011","192","G. Harris†|†J. HernangÛmez†|†N. Jokic†|†P. Millsap†|†M. Morris","DEN","2018-19","14","52.2","97","98","89.6","43.2","94.7",".456","13.8","37.7",".366",".529","12.0","17.5",".684","112.1","27.6","7.4","5.5","10.1","21.1","+11.0","+16.5","+.045","+7.4","+8.3","+.147","+.076","-10.1","-7.4","-.205","+19.3","Gary Harris","Juan Hernang√≥mez","Nikola Jokiƒá","Paul Millsap","Monte Morris","/players/h/harriga01.html","/players/h/hernaju01.html","/players/j/jokicni01.html","/players/m/millspa01.html","/players/m/morrimo01.html"
"1021","193","A. Aminu†|†S. Curry†|†D. Lillard†|†C. McCollum†|†J. Nurkic","POR","2018-19","16","52.2","108","102","96.5","41.4","89.1",".464","10.1","28.5",".355",".521","33.1","40.4",".818","125.9","18.4","4.6","1.8","10.1","15.6","+1.8","+2.8","+.006","0.0","+1.8","-.024","+.005","+20.2","+21.1","+.152","+23.9","Al-Farouq Aminu","Seth Curry","Damian Lillard","CJ McCollum","Jusuf Nurkiƒá","/players/a/aminual01.html","/players/c/curryse01.html","/players/l/lillada01.html","/players/m/mccolcj01.html","/players/n/nurkiju01.html"
"1031","194","K. Dunn†|†S. Harrison†|†Z. LaVine†|†R. Lopez†|†L. Markkanen","CHI","2018-19","8","52.1","110","109","100.9","52.5","89.4",".588","10.1","23.0",".440",".644","17.5","17.5","1.000","132.7","27.6","7.4","4.6","13.8","24.0","+11.1","-0.9","+.128","-0.9","-10.1","+.107","+.124","-0.9","-11.1","+.355","+20.3","Kris Dunn","Shaquille Harrison","Zach LaVine","Robin Lopez","Lauri Markkanen","/players/d/dunnkr01.html","/players/h/harrish01.html","/players/l/lavinza01.html","/players/l/lopezro01.html","/players/m/markkla01.html"
"1041","195","B. Caboclo†|†T. Dorsey†|†J. Holiday†|†J. Valanciunas†|†D. Wright","MEM","2018-19","4","51.9","108","107","99.4","49.0","82.3",".596","14.8","24.0",".615",".685","11.1","21.3",".522","123.9","31.4","5.5","4.6","16.6","15.7","+5.5","-12.0","+.135","0.0","-14.8","+.234","+.146","-1.8","+3.7","-.215","+9.2","Bruno Caboclo","Tyler Dorsey","Justin Holiday","Jonas Valanƒçi≈´nas","Delon Wright","/players/c/cabocbr01.html","/players/d/dorsety01.html","/players/h/holidju01.html","/players/v/valanjo01.html","/players/w/wrighde01.html"
"1051","196","J. Allen†|†A. Crabbe†|†S. Dinwiddie†|†R. Hollis-Jefferson†|†D. Russell","BRK","2018-19","7","51.8","109","104","98.8","41.7","88.1",".474","13.9","38.0",".366",".553","8.3","12.1",".692","105.7","25.0","5.6","1.9","14.8","15.8","-0.9","-1.9","-.001","+6.5","+17.6","+.002","+.037","-2.8","0.0","-.231","+1.9","Jarrett Allen","Allen Crabbe","Spencer Dinwiddie","Rondae Hollis-Jefferson","D'Angelo Russell","/players/a/allenja01.html","/players/c/crabbal01.html","/players/d/dinwisp01.html","/players/h/holliro01.html","/players/r/russeda01.html"
"1061","197","J. Allen†|†A. Crabbe†|†J. Dudley†|†J. Harris†|†D. Russell","BRK","2018-19","9","51.6","103","101","94.9","40.0","89.3",".448","16.7","40.0",".419",".542","16.7","24.2",".692","113.5","27.9","5.6","3.7","13.0","18.6","+1.9","-7.4","+.054","+8.4","+11.2","+.128","+.104","+2.8","+7.4","-.141","+14.9","Jarrett Allen","Allen Crabbe","Jared Dudley","Joe Harris","D'Angelo Russell","/players/a/allenja01.html","/players/c/crabbal01.html","/players/d/dudleja01.html","/players/h/harrijo01.html","/players/r/russeda01.html"
