"","ranker","lineup","team_id","season","g","mp","poss","opp_poss","pace","fg","fga","fg_pct","fg3","fg3a","fg3_pct","efg_pct","ft","fta","ft_pct","pts","ast","stl","blk","tov","pf","diff_fg","diff_fga","diff_fg_pct","diff_fg3","diff_fg3a","diff_fg3_pct","diff_efg_pct","diff_ft","diff_fta","diff_ft_pct","diff_pts","X1","X2","X3","X4","X5","X1","X2","X3","X4","X5"
"331","130","B. Bowen†|†T. Duncan†|†M. Finley†|†R. Horry†|†T. Parker","SAS","2007-08","12","78.9","141","139","85.2","30.4","73.7",".413","9.1","15.8",".577",".475","17.7","25.0",".707","87.7","20.7","7.9","3.0","15.2","11.0","-4.9","-0.6","-.062","+6.1","+5.5","+.283","-0.021","+8.5","+12.8","-.043","+4.9","Bruce Bowen","Tim Duncan","Michael Finley","Robert Horry","Tony Parker","/players/b/bowenbr01.html","/players/d/duncati01.html","/players/f/finlemi01.html","/players/h/horryro01.html","/players/p/parketo01.html"
"341","131","A. Afflalo†|†C. Billups†|†J. Maxiell†|†A. McDyess†|†T. Prince","DET","2007-08","26","78.5","141","145","87.5","34.9","82.0",".425","6.1","16.5",".370",".463","24.5","34.2",".714","100.3","17.1","8.0","6.7","9.8","20.8","+1.2","+12.2","-.057","+2.4","+2.4","+.110","-0.046","+0.6","+3.7","-.066","+5.5","Arron Afflalo","Chauncey Billups","Jason Maxiell","Antonio McDyess","Tayshaun Prince","/players/a/afflaar01.html","/players/b/billuch01.html","/players/m/maxieja01.html","/players/m/mcdyean01.html","/players/p/princta01.html"
"351","132","M. Bibby†|†J. Childress†|†J. Johnson†|†Z. Pachulia†|†J. Smith","ATL","2007-08","21","77.9","157","155","96.1","36.9","79.4",".465","4.9","14.2",".348",".496","22.8","31.4",".725","101.6","20.9","6.8","4.3","18.5","21.6","+4.9","-1.8","+.071","-3.1","-7.4","-.024","+.053","-0.6","+1.2","-.050","+6.2","Mike Bibby","Josh Childress","Joe Johnson","Zaza Pachulia","Josh Smith","/players/b/bibbymi01.html","/players/c/childjo01.html","/players/j/johnsjo02.html","/players/p/pachuza01.html","/players/s/smithjo03.html"
"361","133","K. Bogans†|†K. Dooling†|†A. Foyle†|†R. Lewis†|†H. T¸rkoglu","ORL","2007-08","23","77.6","138","144","87.2","35.3","82.9",".425","13.6","30.3",".449",".507","13.0","16.1",".808","97.1","16.7","4.9","3.1","8.7","18.6","+4.3","+2.5","+.041","+8.7","+16.1","+.101","+.092","-4.3","-6.8","+.051","+13.0","Keith Bogans","Keyon Dooling","Adonal Foyle","Rashard Lewis","Hedo T√ºrkoƒülu","/players/b/boganke01.html","/players/d/doolike01.html","/players/f/foylead01.html","/players/l/lewisra02.html","/players/t/turkohe01.html"
"371","134","R. Foye†|†R. Gomes†|†A. Jefferson†|†R. McCants†|†K. Snyder","MIN","2007-08","21","77.0","153","151","94.7","42.4","87.3",".486","8.1","19.9",".406",".532","18.1","21.8",".829","111.0","21.2","8.1","5.0","8.1","20.6","+3.1","0.0","+.036","+4.4","+3.7","+.175","+.061","-4.4","-8.1","+.079","+6.2","Randy Foye","Ryan Gomes","Al Jefferson","Rashad McCants","Kirk Snyder","/players/f/foyera01.html","/players/g/gomesry01.html","/players/j/jeffeal01.html","/players/m/mccanra01.html","/players/s/snydeki01.html"
"381","135","R. Allen†|†P. Pierce†|†J. Posey†|†L. Powe†|†R. Rondo","BOS","2007-08","9","76.9","145","144","90.2","34.3","74.3",".462","9.4","18.7",".500",".525","27.5","35.6",".772","105.5","18.7","8.1","4.4","13.7","22.5","+4.4","+1.2","+.052","+3.7","-1.9","+.227","+.076","+1.9","+8.1","-.160","+14.4","Ray Allen","Paul Pierce","James Posey","Leon Powe","Rajon Rondo","/players/a/allenra02.html","/players/p/piercpa01.html","/players/p/poseyja01.html","/players/p/powele01.html","/players/r/rondora01.html"
"391","136","J. Crawford†|†J. Jeffries†|†F. Jones†|†D. Lee†|†Z. Randolph","NYK","2007-08","17","76.5","144","139","88.7","37.0","91.6",".404","3.8","14.4",".261",".425","27.6","32.0",".863","105.4","16.9","8.2","4.4","6.9","14.4","+1.9","+14.4","-.051","-2.5","-2.5","-.110","-0.071","+11.3","+12.5","+.024","+12.5","Jamal Crawford","Jared Jeffries","Fred Jones","David Lee","Zach Randolph","/players/c/crawfja01.html","/players/j/jeffrja01.html","/players/j/jonesfr01.html","/players/l/leeda02.html","/players/r/randoza01.html"
"401","137","M. Allen†|†J. Boone†|†V. Carter†|†R. Jefferson†|†J. Kidd","NJN","2007-08","17","73.8","135","134","87.5","37.1","78.7",".471","3.9","10.4",".375",".496","22.8","29.3",".778","100.9","28.0","5.9","2.6","15.6","20.8","+3.3","+3.3","+.023","-3.3","-10.4","+.031",".000","+3.9","+3.3","+.053","+7.2","Malik Allen","Josh Boone","Vince Carter","Richard Jefferson","Jason Kidd","/players/a/allenma01.html","/players/b/boonejo01.html","/players/c/cartevi01.html","/players/j/jefferi01.html","/players/k/kiddja01.html"
"411","138","D. Brown†|†D. Gibson†|†L. James†|†D. Jones†|†A. Varej„o","CLE","2007-08","10","73.6","140","137","90.3","35.2","80.2",".439","9.8","24.1",".405",".500","25.4","34.6",".736","105.6","12.4","10.4","1.3","8.5","18.3","-2.0","+2.6","-.040","0.0","+1.3","-.023","-0.042","+11.1","+17.6","-.110","+7.2","Devin Brown","Daniel Gibson","LeBron James","Damon Jones","Anderson Varej√£o","/players/b/brownde02.html","/players/g/gibsoda01.html","/players/j/jamesle01.html","/players/j/jonesda01.html","/players/v/varejan01.html"
"421","139","C. Butler†|†B. Haywood†|†A. Jamison†|†D. Stevenson†|†N. Young","WAS","2007-08","11","73.4","134","134","87.7","35.3","88.3",".400","11.1","24.2",".459",".463","25.5","32.1",".796","107.3","19.6","5.9","2.6","9.8","22.2","+5.2","+11.1","+.010","+4.6","+7.9","+.059","+.031","+6.5","+6.5","+.052","+21.6","Caron Butler","Brendan Haywood","Antawn Jamison","DeShawn Stevenson","Nick Young","/players/b/butleca01.html","/players/h/haywobr01.html","/players/j/jamisan01.html","/players/s/stevede01.html","/players/y/youngni01.html"
"431","140","K. Martin†|†B. Miller†|†M. Moore†|†J. Salmons†|†B. Udrih","SAC","2007-08","17","73.3","143","149","95.7","36.7","78.0",".471","5.9","17.0",".346",".508","21.6","24.2",".892","100.9","19.7","8.5","5.2","16.4","17.7","-4.6","-11.1","+.007","-0.7","-5.2","+.052","+.008","+11.1","+9.2","+.196","+1.3","Kevin Martin","Brad Miller","Mikki Moore","John Salmons","Beno Udrih","/players/m/martike02.html","/players/m/millebr01.html","/players/m/mooremi01.html","/players/s/salmojo01.html","/players/u/udrihbe01.html"
"461","141","C. Bosh†|†J. CalderÛn†|†C. Delfino†|†K. Humphries†|†J. Kapono","TOR","2007-08","19","73.0","136","139","90.4","36.2","74.9",".482","9.9","18.4",".536",".548","18.4","23.0",".800","100.6","23.7","9.9","3.3","18.4","23.7","+1.3","-2.0","+.029","0.0","-5.3","+.119","+.031","-0.7","-1.3","+.016","+2.0","Chris Bosh","Jos√© Calder√≥n","Carlos Delfino","Kris Humphries","Jason Kapono","/players/b/boshch01.html","/players/c/caldejo01.html","/players/d/delfica01.html","/players/h/humphkr01.html","/players/k/kaponja01.html"
"471","142","M. Conley†|†P. Gasol†|†R. Gay†|†M. Miller†|†J. Navarro","MEM","2007-08","12","72.7","150","143","96.7","44.9","82.5",".544","13.2","29.0",".455",".624","19.1","31.0",".617","122.1","21.8","9.2","4.0","16.5","18.5","+1.3","0.0","+.016","+3.3","+2.0","+.089","+.036","0.0","+4.6","-.108","+5.9","Mike Conley","Pau Gasol","Rudy Gay","Mike Miller","Juan Carlos Navarro","/players/c/conlemi01.html","/players/g/gasolpa01.html","/players/g/gayru01.html","/players/m/millemi01.html","/players/n/navarju01.html"
"481","143","S. Dalembert†|†A. Iguodala†|†K. Korver†|†A. Miller†|†L. Williams","PHI","2007-08","15","72.6","135","132","88.2","33.0","71.4",".463","6.6","18.5",".357",".509","27.8","35.7",".778","100.4","19.2","5.9","3.3","11.2","25.1","+2.0","-0.7","+.032","-3.3","-6.6","-.038","+.009","+4.6","+2.6","+.078","+5.3","Samuel Dalembert","Andre Iguodala","Kyle Korver","Andre Miller","Lou Williams","/players/d/dalemsa01.html","/players/i/iguodan01.html","/players/k/korveky01.html","/players/m/millean02.html","/players/w/willilo02.html"
"491","144","T. Allen†|†G. Davis†|†E. House†|†P. Pierce†|†J. Posey","BOS","2007-08","18","70.7","127","132","87.9","31.2","76.7",".407","6.8","23.8",".286",".451","18.3","25.8",".711","87.6","14.3","10.9","3.4","13.6","17.0","-3.4","-0.7","-.040","+0.7","+0.7","+.021","-0.036","+8.8","+13.6","-.067","+2.7","Tony Allen","Glen Davis","Eddie House","Paul Pierce","James Posey","/players/a/allento01.html","/players/d/davisgl01.html","/players/h/houseed01.html","/players/p/piercpa01.html","/players/p/poseyja01.html"
"501","145","E. Dampier†|†J. Howard†|†E. Jones†|†D. Nowitzki†|†J. Terry","DAL","2007-08","18","69.6","134","130","91.0","37.2","83.4",".446","9.0","21.4",".419",".500","17.2","22.8",".758","100.7","21.4","5.5","5.5","15.2","20.0","+6.2","+11.7","+.014","+6.2","+13.8","+.056","+.048","-2.1","-3.4","+.021","+16.5","Erick Dampier","Josh Howard","Eddie Jones","Dirk Nowitzki","Jason Terry","/players/d/dampier01.html","/players/h/howarjo01.html","/players/j/jonesed02.html","/players/n/nowitdi01.html","/players/t/terryja01.html"
"511","146","B. Bass†|†J. Howard†|†D. Nowitzki†|†J. Stackhouse†|†J. Terry","DAL","2007-08","22","69.3","135","130","91.8","34.0","85.9",".395","3.5","16.6",".208",".415","29.1","32.6",".894","100.5","18.0","6.9","4.9","11.1","20.8","-2.8","+2.8","-.047","-3.5","-4.2","-.125","-0.068","+10.4","+8.3","+.122","+1.4","Brandon Bass","Josh Howard","Dirk Nowitzki","Jerry Stackhouse","Jason Terry","/players/b/bassbr01.html","/players/h/howarjo01.html","/players/n/nowitdi01.html","/players/s/stackje01.html","/players/t/terryja01.html"
"521","147","L. Barbosa†|†B. Diaw†|†G. Hill†|†S. Marion†|†S. Nash","PHO","2007-08","20","68.7","137","140","96.8","45.4","80.4",".565","14.0","32.9",".426",".652","14.7","18.2",".808","119.6","33.6","11.2","6.3","14.0","18.2","+10.5","-3.5","+.149","+10.5","+21.7","+.113","+.215","-0.7","-4.9","+.141","+30.8","Leandro Barbosa","Boris Diaw","Grant Hill","Shawn Marion","Steve Nash","/players/b/barbole01.html","/players/d/diawbo01.html","/players/h/hillgr01.html","/players/m/mariosh01.html","/players/n/nashst01.html"
"531","148","K. Hinrich†|†A. Nocioni†|†T. Sefolosha†|†J. Smith†|†B. Wallace","CHI","2007-08","7","68.4","132","132","92.7","36.5","88.5",".413","7.7","16.2",".478",".456","11.2","14.7",".762","92.0","20.4","6.3","2.1","16.2","14.7","+0.7","+7.7","-.031","+1.4","-2.1","+.132","-0.026","+2.8","+3.5","+.012","+5.6","Kirk Hinrich","Andr√©s Nocioni","Thabo Sefolosha","Joe Smith","Ben Wallace","/players/h/hinriki01.html","/players/n/nocioan01.html","/players/s/sefolth01.html","/players/s/smithjo02.html","/players/w/wallabe01.html"
"541","149","V. Carter†|†D. Diop†|†D. Harris†|†R. Jefferson†|†N. Krstic","NJN","2007-08","9","67.8","124","123","87.4","39.6","82.1",".483","8.5","21.2",".400",".534","11.3","14.9",".762","99.1","26.2","7.1","6.4","11.3","18.4","+2.1","+2.1","+.014","+4.2","+9.2","+.047","+.039","-3.5","-3.5","-.046","+5.0","Vince Carter","DeSagana Diop","Devin Harris","Richard Jefferson","Nenad Krstiƒá","/players/c/cartevi01.html","/players/d/diopde01.html","/players/h/harride01.html","/players/j/jefferi01.html","/players/k/krstine01.html"
"551","150","L. Aldridge†|†S. Blake†|†C. Frye†|†J. Jack†|†B. Roy","POR","2007-08","12","67.7","123","122","86.9","42.6","86.6",".492","6.4","15.6",".409",".529","11.4","16.3",".696","102.9","28.4","5.7","3.5","5.0","20.6","-1.4","+2.1","-.029","+2.1","+2.8","+.076","-0.018","+0.7","-0.7","+.071","0.0","LaMarcus Aldridge","Steve Blake","Channing Frye","Jarrett Jack","Brandon Roy","/players/a/aldrila01.html","/players/b/blakest01.html","/players/f/fryech01.html","/players/j/jackja01.html","/players/r/roybr01.html"
"561","151","S. Dalembert†|†W. Green†|†A. Iguodala†|†A. Miller†|†J. Smith","PHI","2007-08","25","67.4","127","123","89.0","41.3","78.3",".527","1.4","10.0",".143",".536","22.1","30.6",".721","106.1","19.2","6.4","7.1","12.8","21.4","+12.1","+12.8","+.082","-3.6","-2.1","-.269","+.053","+2.1","+6.4","-.103","+22.8","Samuel Dalembert","Willie Green","Andre Iguodala","Andre Miller","Jason Smith","/players/d/dalemsa01.html","/players/g/greenwi01.html","/players/i/iguodan01.html","/players/m/millean02.html","/players/s/smithja02.html"
"571","152","K. Bogans†|†M. Evans†|†D. Howard†|†R. Lewis†|†J. Nelson","ORL","2007-08","23","67.1","134","137","96.9","37.9","78.0",".486","8.6","26.5",".324",".541","17.2","24.3",".706","101.6","21.5","7.9","4.3","19.3","20.7","+2.9","-8.6","+.081","-4.3","0.0","-.162","+.062","+2.1","+4.3","-.044","+3.6","Keith Bogans","Maurice Evans","Dwight Howard","Rashard Lewis","Jameer Nelson","/players/b/boganke01.html","/players/e/evansma01.html","/players/h/howardw01.html","/players/l/lewisra02.html","/players/n/nelsoja01.html"
"581","153","R. Butler†|†T. Chandler†|†C. Paul†|†P. Stojakovic†|†D. West","NOH","2007-08","8","66.7","126","127","91.1","39.6","77.8",".509","10.1","19.4",".519",".574","19.4","25.9",".750","108.7","24.5","7.9","7.9","9.4","16.6","+4.3","-5.0","+.083","+5.0","+3.6","+.200","+.118","+5.8","+7.9","-.010","+19.4","Rasual Butler","Tyson Chandler","Chris Paul","Peja Stojakoviƒá","David West","/players/b/butlera01.html","/players/c/chandty01.html","/players/p/paulch01.html","/players/s/stojape01.html","/players/w/westda01.html"
"591","154","C. Frye†|†J. Jack†|†J. Jones†|†T. Outlaw†|†B. Roy","POR","2007-08","28","66.7","124","119","87.4","33.8","81.3",".416","3.6","13.0",".278",".438","24.5","30.2",".810","95.7","18.0","7.9","3.6","11.5","22.3","+7.2","+8.6","+.050","-2.9","-5.0","-.082","+.027","-5.8","-5.0","-.048","+5.8","Channing Frye","Jarrett Jack","James Jones","Travis Outlaw","Brandon Roy","/players/f/fryech01.html","/players/j/jackja01.html","/players/j/jonesja02.html","/players/o/outlatr01.html","/players/r/roybr01.html"
"601","155","C. Billups†|†R. Hamilton†|†J. Hayes†|†J. Maxiell†|†A. McDyess","DET","2007-08","26","65.3","122","130","92.6","41.2","76.4",".538","6.6","15.4",".429",".582","25.0","33.8",".739","113.9","27.9","5.9","5.9","14.0","22.8","+9.6","0.0","+.125","+2.9","-2.2","+.220","+.144","-1.5","-0.7","-.027","+20.6","Chauncey Billups","Richard Hamilton","Jarvis Hayes","Jason Maxiell","Antonio McDyess","/players/b/billuch01.html","/players/h/hamilri01.html","/players/h/hayesja01.html","/players/m/maxieja01.html","/players/m/mcdyean01.html"
"611","156","M. Blount†|†U. Haslem†|†D. Wade†|†J. Williams†|†D. Wright","MIA","2007-08","7","65.0","134","127","96.3","39.1","85.6",".457","3.0","7.4",".400",".474","19.9","24.4",".818","101.1","19.2","9.6","2.2","12.5","11.8","+4.4","+5.9","+.022","-3.0","-12.5","+.104","+.002","+3.7","+5.2","-.028","+9.6","Mark Blount","Udonis Haslem","Dwyane Wade","Jason Williams","Dorell Wright","/players/b/blounma01.html","/players/h/hasleud01.html","/players/w/wadedw01.html","/players/w/willija02.html","/players/w/wrighdo01.html"
"621","157","C. Boozer†|†M. Harpring†|†K. Korver†|†M. Okur†|†D. Williams","UTA","2007-08","26","64.7","126","126","93.5","41.6","80.2",".519","7.4","16.3",".455",".565","30.4","34.9",".872","121.0","28.9","8.2","5.2","10.4","26.0","+9.6","+3.7","+.101","+0.7","-2.2","+.095","+.104","+5.2","-2.2","+.192","+25.2","Carlos Boozer","Matt Harpring","Kyle Korver","Mehmet Okur","Deron Williams","/players/b/boozeca01.html","/players/h/harprma01.html","/players/k/korveky01.html","/players/o/okurme01.html","/players/w/willide01.html"
"631","158","R. Davis†|†U. Haslem†|†S. O'Neal†|†C. Quinn†|†D. Wade","MIA","2007-08","9","64.7","115","120","87.2","37.8","72.0",".526","2.2","8.2",".273",".541","23.0","27.4",".838","100.9","20.8","5.2","5.2","14.1","18.5","+3.0","-10.4","+.102","-3.0","-5.9","-.096","+.086","+5.9","+5.2","+.071","+8.9","Ricky Davis","Udonis Haslem","Shaquille O'Neal","Chris Quinn","Dwyane Wade","/players/d/davisri01.html","/players/h/hasleud01.html","/players/o/onealsh01.html","/players/q/quinnch01.html","/players/w/wadedw01.html"
"641","159","J. Jack†|†T. Outlaw†|†J. Przybilla†|†S. RodrÌguez†|†M. Webster","POR","2007-08","16","64.0","115","114","85.9","33.8","74.3",".455","7.5","16.5",".455",".505","15.8","21.0",".750","90.8","21.0","8.3","2.3","17.3","17.3","+1.5","-7.5","+.060","+2.3","-3.8","+.195","+.078","+5.3","+6.8","+.013","+10.5","Jarrett Jack","Travis Outlaw","Joel Przybilla","Sergio Rodr√≠guez","Martell Webster","/players/j/jackja01.html","/players/o/outlatr01.html","/players/p/przybjo01.html","/players/r/rodrise01.html","/players/w/webstma02.html"
"651","160","T. Ariza†|†K. Bryant†|†A. Bynum†|†D. Fisher†|†L. Odom","LAL","2007-08","7","63.9","132","133","99.5","46.5","90.8",".512","3.8","10.5",".357",".533","24.0","32.3",".744","120.8","27.0","8.3","8.3","10.5","23.3","+4.5","+3.0","+.034","-5.3","-13.5","-.018","+.003","-0.8","-0.8","-.006","+3.0","Trevor Ariza","Kobe Bryant","Andrew Bynum","Derek Fisher","Lamar Odom","/players/a/arizatr01.html","/players/b/bryanko01.html","/players/b/bynuman01.html","/players/f/fishede01.html","/players/o/odomla01.html"
"681","161","C. Anthony†|†A. Iverson†|†L. Kleiza†|†E. N·jera†|†J. Smith","DEN","2007-08","22","63.5","127","131","97.6","49.2","90.8",".542","14.4","34.8",".413",".621","18.2","25.0",".727","130.8","25.0","9.8","2.3","9.8","25.0","+15.1","+6.8","+.136","+4.5","+9.1","+.031","+.157","-5.3","-6.1","-.029","+29.5","Carmelo Anthony","Allen Iverson","Linas Kleiza","Eduardo N√°jera","J.R. Smith","/players/a/anthoca01.html","/players/i/iversal01.html","/players/k/kleizli01.html","/players/n/najered01.html","/players/s/smithjr01.html"
"691","162","C. Boozer†|†A. Kirilenko†|†M. Okur†|†R. Price†|†D. Williams","UTA","2007-08","9","62.2","118","115","89.9","44.8","81.8",".547","8.5","19.3",".440",".599","13.9","19.3",".720","111.9","27.8","4.6","3.1","11.6","14.7","+10.0","+3.9","+.102","+1.5","+2.3","+.031","+.109","-3.9","-1.5","-.132","+17.8","Carlos Boozer","Andrei Kirilenko","Mehmet Okur","Ronnie Price","Deron Williams","/players/b/boozeca01.html","/players/k/kirilan01.html","/players/o/okurme01.html","/players/p/pricero01.html","/players/w/willide01.html"
"701","163","M. Bibby†|†J. Childress†|†J. Johnson†|†J. Smith†|†M. Williams","ATL","2007-08","14","61.6","132","126","100.4","36.6","74.7",".490","4.7","14.8",".316",".521","39.7","51.4",".773","117.6","19.5","3.9","5.5","14.8","16.4","-5.5","-16.4","+.028","-0.8","-6.2","+.057","+.029","+21.8","+28.0","+.006","+10.1","Mike Bibby","Josh Childress","Joe Johnson","Josh Smith","Marvin Williams","/players/b/bibbymi01.html","/players/c/childjo01.html","/players/j/johnsjo02.html","/players/s/smithjo03.html","/players/w/willima02.html"
"711","164","A. Afflalo†|†C. Billups†|†J. Maxiell†|†T. Prince†|†R. Wallace","DET","2007-08","24","61.3","114","107","86.5","38.3","68.1",".563","7.0","14.9",".474",".615","28.2","36.0",".783","111.9","17.2","3.9","8.6","12.5","18.8","+7.8","-4.7","+.144","+3.1","+1.6","+.180","+.169","+11.0","+12.5","+.049","+29.7","Arron Afflalo","Chauncey Billups","Jason Maxiell","Tayshaun Prince","Rasheed Wallace","/players/a/afflaar01.html","/players/b/billuch01.html","/players/m/maxieja01.html","/players/p/princta01.html","/players/w/wallara01.html"
"721","165","S. Dalembert†|†W. Green†|†A. Iguodala†|†K. Korver†|†A. Miller","PHI","2007-08","15","61.3","126","122","97.1","38.4","86.1",".445","2.3","10.2",".231",".459","29.8","37.6",".792","108.8","21.9","7.0","8.6","14.1","21.1","+4.7","+5.5","+.028","-0.8","-11.0","+.083","+.022","+8.6","+9.4","+.042","+17.2","Samuel Dalembert","Willie Green","Andre Iguodala","Kyle Korver","Andre Miller","/players/d/dalemsa01.html","/players/g/greenwi01.html","/players/i/iguodan01.html","/players/k/korveky01.html","/players/m/millean02.html"
"731","166","T. Duncan†|†M. Finley†|†M. GinÛbili†|†T. Parker†|†I. Udoka","SAS","2007-08","20","60.9","122","117","94.2","41.8","81.2",".515","7.9","22.9",".345",".563","21.3","35.5",".600","112.7","18.9","8.7","2.4","12.6","19.7","+3.9","+3.2","+.030","+3.9","+4.7","+.127","+.053","-3.2","+8.7","-.312","+8.7","Tim Duncan","Michael Finley","Manu Gin√≥bili","Tony Parker","Ime Udoka","/players/d/duncati01.html","/players/f/finlemi01.html","/players/g/ginobma01.html","/players/p/parketo01.html","/players/u/udokaim01.html"
"741","167","C. Butler†|†A. Daniels†|†A. Jamison†|†D. Songaila†|†D. Stevenson","WAS","2007-08","13","60.8","119","114","92.0","37.9","82.2",".462","7.1","23.7",".300",".505","37.9","45.0",".842","120.9","22.1","9.5","0.8","11.9","21.3","-1.6","+4.7","-.049","0.0","+6.3","-.109","-0.051","+23.7","+22.1","+.221","+20.5","Caron Butler","Antonio Daniels","Antawn Jamison","Darius Songaila","DeShawn Stevenson","/players/b/butleca01.html","/players/d/daniean01.html","/players/j/jamisan01.html","/players/s/songada01.html","/players/s/stevede01.html"
"751","168","K. Bogans†|†M. Evans†|†D. Howard†|†J. Nelson†|†H. T¸rkoglu","ORL","2007-08","21","60.4","121","124","97.3","37.3","79.5",".470","7.2","15.9",".450",".515","22.2","30.2",".737","104.1","19.9","9.5","4.8","15.1","19.9","-0.8","-5.6","+.021","0.0","-7.9","+.150","+.024","+3.2","+1.6","+.070","+1.6","Keith Bogans","Maurice Evans","Dwight Howard","Jameer Nelson","Hedo T√ºrkoƒülu","/players/b/boganke01.html","/players/e/evansma01.html","/players/h/howardw01.html","/players/n/nelsoja01.html","/players/t/turkohe01.html"
"761","169","C. Bosh†|†J. CalderÛn†|†K. Humphries†|†J. Moon†|†A. Parker","TOR","2007-08","16","60.2","106","107","85.0","32.7","75.0",".436","4.0","12.0",".333",".463","14.4","21.5",".667","83.8","20.7","6.4","7.2","13.6","19.9","0.0","-0.8","+.005","0.0","-2.4","+.056","+.005","0.0","0.0",".000","0.0","Chris Bosh","Jos√© Calder√≥n","Kris Humphries","Jamario Moon","Anthony Parker","/players/b/boshch01.html","/players/c/caldejo01.html","/players/h/humphkr01.html","/players/m/moonja01.html","/players/p/parkean01.html"
"771","170","D. Diop†|†D. Harris†|†J. Howard†|†E. Jones†|†D. Nowitzki","DAL","2007-08","11","59.9","110","109","87.7","46.4","77.7",".598","8.0","16.8",".476",".649","13.6","17.6",".773","114.5","22.4","9.6","5.6","17.6","20.8","+18.4","+9.6","+.186","+4.0","+7.2","+.060","+.208","-6.4","-6.4","-.061","+34.4","DeSagana Diop","Devin Harris","Josh Howard","Eddie Jones","Dirk Nowitzki","/players/d/diopde01.html","/players/h/harride01.html","/players/h/howarjo01.html","/players/j/jonesed02.html","/players/n/nowitdi01.html"
"781","171","R. Allen†|†T. Allen†|†G. Davis†|†E. House†|†J. Posey","BOS","2007-08","17","59.8","106","110","86.7","36.1","67.4",".536","12.8","27.3",".471",".631","18.5","24.1",".767","103.5","30.5","11.2","4.0","16.0","24.9","+8.0","-4.8","+.147","+9.6","+16.9","+.163","+.220","+0.8","-1.6","+.079","+26.5","Ray Allen","Tony Allen","Glen Davis","Eddie House","James Posey","/players/a/allenra02.html","/players/a/allento01.html","/players/d/davisgl01.html","/players/h/houseed01.html","/players/p/poseyja01.html"
"791","172","R. Allen†|†T. Allen†|†E. House†|†J. Posey†|†L. Powe","BOS","2007-08","15","59.6","109","106","86.6","38.7","79.0",".490","11.3","29.8",".378",".561","15.3","20.1",".760","103.9","26.6","7.3","4.8","9.7","20.1","+5.6","+6.4","+.034","+3.2","+8.1","+.008","+.050","+0.8","0.0","+.040","+15.3","Ray Allen","Tony Allen","Eddie House","James Posey","Leon Powe","/players/a/allenra02.html","/players/a/allento01.html","/players/h/houseed01.html","/players/p/poseyja01.html","/players/p/powele01.html"
"801","173","K. Bogans†|†K. Dooling†|†M. Evans†|†D. Howard†|†R. Lewis","ORL","2007-08","17","59.2","110","110","89.2","38.9","73.0",".533","8.1","17.8",".455",".589","15.4","25.1",".613","101.4","20.3","6.5","6.5","12.2","21.9","+5.7","-8.9","+.127","+0.8","-6.5","+.155","+.138","+0.8","+2.4","-.030","+13.0","Keith Bogans","Keyon Dooling","Maurice Evans","Dwight Howard","Rashard Lewis","/players/b/boganke01.html","/players/d/doolike01.html","/players/e/evansma01.html","/players/h/howardw01.html","/players/l/lewisra02.html"
"811","174","J. Crawford†|†F. Jones†|†D. Lee†|†Z. Randolph†|†N. Robinson","NYK","2007-08","13","59.1","121","120","97.8","43.8","83.6",".524","7.3","21.9",".333",".568","27.6","28.4",".971","122.6","20.3","4.1","1.6","13.0","21.9","0.0","+3.2","-.021","0.0","+4.9","-.095","-0.023","+3.2","-1.6","+.161","+3.2","Jamal Crawford","Fred Jones","David Lee","Zach Randolph","Nate Robinson","/players/c/crawfja01.html","/players/j/jonesfr01.html","/players/l/leeda02.html","/players/r/randoza01.html","/players/r/robinna01.html"
"821","175","C. Brewer†|†A. Jefferson†|†R. McCants†|†C. Smith†|†S. Telfair","MIN","2007-08","17","57.0","107","105","89.2","40.4","80.8",".500","4.2","13.5",".313",".526","25.2","30.3",".833","110.3","25.2","6.7","4.2","12.6","15.1","+3.4","+3.4","+.022","-2.5","-4.2","-.068","+.004","+9.3","+11.8","-.030","+13.5","Corey Brewer","Al Jefferson","Rashad McCants","Craig Smith","Sebastian Telfair","/players/b/breweco01.html","/players/j/jeffeal01.html","/players/m/mccanra01.html","/players/s/smithcr01.html","/players/t/telfase01.html"
"831","176","B. Haywood†|†A. Jamison†|†R. Mason†|†D. Songaila†|†D. Stevenson","WAS","2007-08","14","56.7","104","103","87.6","39.8","79.6",".500","8.5","17.8",".476",".553","24.5","32.2",".763","112.6","22.9","5.1","5.1","10.2","19.5","+3.4","-2.5","+.057","-0.8","-4.2","+.053","+.053","+6.8","+9.3","-.015","+12.7","Brendan Haywood","Antawn Jamison","Roger Mason","Darius Songaila","DeShawn Stevenson","/players/h/haywobr01.html","/players/j/jamisan01.html","/players/m/masonro01.html","/players/s/songada01.html","/players/s/stevede01.html"
"841","177","L. Barbosa†|†B. Diaw†|†G. Giricek†|†G. Hill†|†S. O'Neal","PHO","2007-08","15","56.7","116","118","99.0","44.0","85.5",".515","3.4","11.9",".286",".535","10.2","16.1",".632","101.6","29.6","5.9","3.4","20.3","27.9","+11.0","0.0","+.129","-0.8","-1.7","-.027","+.124","-9.3","-11.9","-.065","+11.9","Leandro Barbosa","Boris Diaw","Gordan Giriƒçek","Grant Hill","Shaquille O'Neal","/players/b/barbole01.html","/players/d/diawbo01.html","/players/g/giricgo01.html","/players/h/hillgr01.html","/players/o/onealsh01.html"
